Time	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D02	D03	D04
0.9166666666666666	5872	5861	4972	5225	5275	5805	5804	5318	6118	6020	5587	4741	5411	4870	5285	5552	5201	4995	6331	6142	6240	6417	5079	5339	5221
0.9777777777777777	5902	5870	4917	5271	5292	5880	6169	5242	5412	5897	6459	4872	5450	4878	5319	5527	4944	4938	6157	5567	6165	6333	5028	5365	5149
1.038888888888889	5869	5730	4853	5231	5230	5782	5576	5824	5513	6262	4825	4675	5397	4964	5295	5505	5051	4983	6336	5823	5551	5829	5056	5264	5136
1.1	5585	5791	4682	5110	5163	5714	5610	4862	6006	5429	6115	4673	5296	4801	5301	5661	5174	5073	5047	4998	5679	5866	4828	5210	5102
1.1611111111111112	5707	5890	4820	5116	5341	5895	6030	4921	6052	6055	5162	4710	5364	4789	5131	5474	5116	5378	5681	4693	5232	6803	4814	5370	5094
1.2222222222222223	5614	5823	4869	5147	4970	5819	5855	5073	5661	4734	6753	4595	5269	4740	5130	5502	4908	5442	5939	5829	6354	7395	4918	5264	4989
1.2833333333333334	5720	5787	4941	5130	4840	5721	5441	4910	5359	5084	4826	4631	5264	4652	5062	5706	4779	5044	5728	4769	5964	6640	4852	5257	4992
1.3444444444444446	5567	5854	4870	4670	4994	5591	7204	4898	4957	5595	8008	4663	5199	4504	5162	5480	4905	5848	6484	4733	6149	6619	4952	5213	4882
1.4055555555555554	5647	5806	4677	5063	4874	5730	5759	5397	5293	7455	5898	4611	5159	4595	4773	6487	4849	4709	5624	4682	5635	6855	4782	5135	4802
1.4666666666666666	5885	5857	5022	4639	4841	5558	5705	6580	6748	7545	5919	4537	5247	4272	4723	4875	4846	4815	5296	5825	5551	7689	4904	5175	4723
1.5277777777777777	5549	5817	4466	4405	5822	5571	5566	5914	5342	5394	6507	4506	5256	4743	4441	4695	5015	6051	5772	5967	5143	7329	4778	5241	4678
1.5888888888888888	5656	5879	4723	4402	6152	5989	5983	5212	7078	5084	5821	4578	5105	4511	4699	4804	4882	5212	4973	5287	6768	7082	4865	5150	4673
1.65	5533	5905	4433	5572	6870	5826	6534	5181	6041	8530	5499	4588	5043	4399	4470	5766	5838	4764	6727	4954	6622	6329	4887	5030	4830
1.711111111111111	5528	5702	4957	4797	4938	5798	5387	5111	5451	5359	5388	4526	5142	4700	4552	5919	4629	5161	5537	7240	6874	7060	4824	4955	4869
1.7722222222222221	5540	5847	5493	5065	4689	5800	5563	4770	5001	5337	7434	4557	5169	4151	5443	6012	6203	4341	6430	5706	5881	6491	4808	5061	5475
1.8333333333333333	5357	5803	5559	5287	4950	5923	6370	4461	6251	5269	6216	4543	5171	5360	4491	6201	4820	7001	6847	5339	5844	7385	4811	5141	5824
1.8944444444444444	5587	5354	5364	4366	5000	6248	6237	5387	5283	4626	6337	4558	5012	4244	5250	5811	5050	7063	7478	5476	7684	5832	4756	5139	6257
1.9555555555555555	5633	5426	5056	5366	4956	5994	6456	5305	9008	7231	5961	4600	5185	3999	6113	5917	4872	6125	6475	5316	7482	6909	4548	4950	5647
2.0166666666666666	5425	5525	4775	6213	4859	4929	5832	4974	6270	5472	5700	4583	5189	4882	4198	5315	4425	5704	6388	6028	6315	6638	4807	4897	5811
2.077777777777778	5688	5498	5665	6599	7895	5660	5907	6284	5960	5703	6342	4468	5075	5199	4826	6569	4819	5547	6694	6001	7534	6766	4635	5035	5786
2.138888888888889	5378	5505	5702	4506	4812	4790	7010	6928	5816	5270	5462	4573	5234	5811	4646	4748	5059	5321	6655	4708	6339	6159	4754	4598	5817
2.2	5232	5479	6063	5412	5240	5346	5388	5480	5462	5267	6160	4614	5182	4182	6343	5727	4685	5284	5847	5715	6042	6695	4840	5004	6235
2.261111111111111	5149	5353	3786	7058	5693	4955	6341	5593	7175	5920	6669	4610	4980	6243	5540	5263	5111	6495	8266	5357	6407	7238	4792	5048	6082
2.3222222222222224	5296	5265	7752	6085	5966	4525	6787	5334	8061	4847	5579	4638	5151	4246	5697	4648	4848	6199	7409	6054	5824	6907	4635	4725	6225
2.3833333333333333	5262	5455	5327	5078	5369	4772	5538	4685	6713	6134	6333	4513	5317	5488	6619	5565	5108	5216	5146	5800	6510	6537	4709	4775	6555
2.4444444444444446	5274	5423	3978	4299	5140	5943	5969	5965	5154	6250	6945	4594	4898	4897	4488	5280	4690	5248	5645	6695	6365	6148	4723	4741	6639
2.5055555555555555	5002	5201	3950	4507	5198	5651	5907	5190	5647	5385	5950	4605	5418	5719	4997	6382	4751	5668	6387	5142	6170	6884	4589	4528	6186
2.566666666666667	5596	5335	4161	3823	6487	5442	5900	4911	5971	5667	6114	4446	5007	4184	5417	6799	5209	5332	6586	7397	5876	6748	4653	4600	6732
2.6277777777777778	5863	5107	6583	4677	4529	6216	5699	6400	6329	6282	5908	4491	4927	5535	4979	5565	6344	4947	6694	5304	6704	6312	4735	5519	6122
2.688888888888889	5700	5773	6110	4232	4601	5593	6458	6084	6694	5880	5878	4511	5550	5706	6086	5404	5470	5452	6341	6678	6635	7087	4679	4366	6756
2.75	5797	5119	5014	4624	5191	6720	5885	5666	7180	6925	6556	4557	5543	4230	4868	5414	5114	5666	6197	6056	6794	6485	4779	4259	6620
2.811111111111111	6360	5961	7412	4220	4998	5903	5984	5234	5990	6387	5607	4260	5228	5094	5752	5851	5323	5283	6551	6050	7063	7104	4749	4894	5347
2.8722222222222222	7498	5862	7525	4583	6143	5999	6473	6776	5227	5029	5790	4417	4564	5782	4953	5784	5693	5430	6983	5572	6902	6122	4685	4185	6663
2.933333333333333	4769	5360	6105	5433	6269	5430	6829	5158	7040	6224	6867	4352	6117	4054	4591	5435	5080	5309	6894	6143	6928	6875	4744	4644	6762
2.9944444444444445	5048	5401	6703	5660	5309	5632	6637	5507	6028	5815	6134	4457	5170	5369	4609	5042	4723	6511	7004	5741	6294	7257	4692	4120	6506
3.0555555555555554	6395	6664	3865	5558	4613	5959	6748	5234	6557	5878	6170	4735	4627	5246	4969	4939	5177	6611	6555	5352	6079	6820	4718	4205	6549
3.1166666666666667	7009	6303	7202	4704	5487	6058	7171	6162	5705	6268	6384	4586	4766	5988	5087	5608	5403	4852	7020	5334	6948	6849	4726	4621	7011
3.1777777777777776	7302	7900	7546	6860	5037	5732	6484	5764	5490	5440	5600	4258	4957	6474	5143	5199	5460	5405	7377	5780	5506	6016	4678	4225	6908
3.238888888888889	4489	5785	4373	7191	5106	5607	6538	7164	7853	6240	6238	4194	5663	4331	5595	4995	5821	5752	6101	6073	7605	7427	4775	5249	6470
3.3	4317	5592	4342	5145	5668	5049	6211	5133	6393	6505	6437	4543	6303	5750	5254	5329	4985	6067	6868	6455	6929	7545	4785	5723	6221
3.361111111111111	4507	6872	5132	5418	5540	5413	6191	5220	7096	6746	6682	4758	4680	3728	4954	5708	6097	5087	6976	5153	6995	6225	4752	4663	6565
3.422222222222222	5302	6031	3945	5031	6266	6119	6476	5831	6035	5042	5970	4755	5878	4546	6024	6327	5641	5237	6857	6008	6948	7589	4561	4330	6126
3.4833333333333334	5699	6372	4794	5761	4706	6107	6847	5894	6659	6289	6424	4657	5778	4338	5029	4728	5804	5129	5223	5679	6882	6930	4734	5363	6442
3.5444444444444443	6707	4785	6477	5193	4942	5430	6199	5737	6486	5416	6349	4008	6258	4942	5925	5632	5312	5942	6463	5856	7639	6912	4679	5915	6761
3.6055555555555556	7622	4933	6663	5234	6820	5454	6777	5651	6190	6858	5294	4015	5652	5140	5619	5154	5144	5312	6323	6579	6783	6752	4643	6162	6703
3.6666666666666665	4858	4890	3768	5409	6040	5140	6367	6342	7684	6531	6762	5072	5455	5111	5795	5813	5369	5284	6450	6526	6422	6867	4747	5528	6565
3.727777777777778	8145	4932	5870	4657	6242	5203	6433	5189	7504	5627	6214	4786	5816	4304	5216	5395	5456	5701	6433	5802	7394	6732	4673	5449	5839
3.7888888888888888	8201	4923	5824	6542	6226	6095	6758	6615	7271	5355	6026	3920	6623	4343	4975	6210	5198	5881	7058	5462	5848	7477	4735	6221	5746
3.85	4749	4900	6740	4895	5636	5686	6299	5752	6902	6143	6217	4505	6115	4402	5793	6260	5483	5449	6538	5539	5723	6660	4688	5753	5198
3.911111111111111	4432	4820	4267	5235	5914	6261	6196	5478	6307	6657	6229	4056	5816	4892	5657	6098	5774	6021	6607	6696	7092	7574	4733	6647	5816
3.9722222222222223	4927	4906	5460	4673	5486	6666	6053	6129	6303	6705	5814	4165	4591	4707	5183	5625	5809	6256	6974	5661	6722	7692	4710	6339	5903
4.033333333333333	5323	7577	4140	5536	6254	5527	5725	6665	7169	6333	6468	4066	4307	5644	5488	5898	6303	6767	6064	5981	6444	7220	4610	5224	5664
4.094444444444444	6330	8649	4580	6277	6135	5647	6614	7131	6867	7189	5823	4316	5683	5511	4928	6616	5020	5797	7090	5863	7328	6774	4554	4439	5372
4.155555555555556	7664	8032	5709	5705	5715	6275	6791	5284	6665	6572	6352	4219	6009	4700	5692	5852	6154	6220	7120	6149	6305	7617	4580	4035	5427
4.216666666666667	6712	6148	5746	5452	6142	6585	6050	6694	6575	6244	7453	4099	5509	5028	4470	6004	5411	5564	6791	6739	7758	7353	4608	5768	6638
4.277777777777778	4686	8000	4246	5386	5781	6538	7674	6001	6028	5767	6780	3940	6472	4100	6182	5734	6248	5977	7125	6600	6646	7552	4984	5807	5847
4.338888888888889	6757	6515	6028	6186	5718	6213	6057	5947	6759	6943	6702	4457	5220	4703	5228	5209	5249	5637	6504	5480	7241	7084	4647	6046	5401
4.4	6764	8338	6509	5009	6179	6303	6328	6371	6775	5777	6308	3965	4566	4442	5713	5778	6469	5604	6883	6070	6996	7282	4437	6901	6215
4.461111111111111	4690	6354	6037	5311	5785	6074	5950	5772	6434	6573	6022	3981	6040	4636	5399	6590	6233	5516	7265	7006	6641	6531	4601	5778	6133
4.522222222222222	5066	7053	4854	5558	6010	5795	5937	6101	6934	6350	6358	4269	6025	4441	5555	6625	6301	5244	6807	6039	6144	7103	4779	5392	5841
4.583333333333333	8158	6513	4757	5538	5840	6255	7198	7267	7065	7219	7449	5111	4491	5162	6359	6648	5787	6010	8176	7026	7361	7491	4728	5471	5559
4.644444444444445	4320	6565	5526	6160	5566	5651	7144	7949	6271	7564	5596	6511	5613	5106	5849	7208	5847	5717	7332	6260	6535	8377	4609	4617	5776
4.705555555555556	5958	6665	4666	5917	5875	5507	7535	5696	5811	6474	6421	5539	6433	4609	5720	5853	6940	6810	6614	6705	5111	7992	4696	4553	5673
4.766666666666667	6389	6418	5160	6027	6663	5337	6516	6879	5922	6984	6977	4741	4395	4360	6365	5564	6204	6632	6768	5901	7315	7856	4693	5718	5676
4.8277777777777775	7134	7377	4654	6480	6057	5434	7099	6132	6550	6675	6967	5764	5937	5088	6271	5926	5968	6551	7088	6882	6624	7832	4684	6422	5212
4.888888888888889	8086	6756	5314	4475	6751	5651	6886	7088	6724	6172	6390	7083	5945	4180	6101	6468	6562	5696	7744	7026	7897	7402	4457	6940	5605
4.95	4787	6741	5244	5196	6183	5950	7378	7037	7161	6517	5938	5091	4730	4555	6373	6337	6992	5864	6597	6738	7524	8645	4666	4470	5722
5.011111111111111	4537	4944	4726	5368	5907	5342	7627	6178	6326	6439	5732	3913	5476	5368	5575	5752	7048	5691	7176	6208	6911	7727	4835	4262	4740
5.072222222222222	6438	5290	5085	5641	7101	5906	7159	7198	6445	6500	5996	6172	5960	5055	6004	7164	7231	5313	8058	6792	7360	7478	4410	6090	6092
5.133333333333334	6568	7278	5340	4941	5305	5453	7268	7277	7190	6362	6568	5660	6118	4511	5893	7485	5131	5509	7153	6363	7694	7778	4570	6833	5315
5.194444444444445	8388	5221	4792	5726	6950	5517	7164	6405	6657	6163	6848	6171	4076	4279	6084	6961	5964	6402	6848	7026	6812	7631	4528	6398	5758
5.2555555555555555	4826	5758	5177	6297	6024	6103	7035	6755	7295	6819	6854	6041	4979	4559	6358	6929	6923	6167	7585	6350	7405	7005	5301	6480	5369
5.316666666666666	4469	7971	4950	6096	6059	6503	7500	6704	6805	6780	7121	4358	6059	4596	6633	5910	6870	5811	7479	5574	6489	7473	5021	6775	6045
5.377777777777778	5532	7936	5163	6897	7172	5692	7424	7313	6786	7088	5399	4409	4589	4842	5982	7062	6624	5959	7155	5935	7828	7997	4399	4556	5267
5.438888888888889	6668	6109	5501	6070	6218	6735	7536	7291	6911	6277	6601	4260	5218	5251	5428	5914	6473	6243	6775	5449	7503	8384	4644	4359	5577
5.5	5055	8600	5078	6261	7106	4884	6658	7072	7445	6577	6022	3997	4982	5022	5910	6125	6509	6339	7807	6826	6945	8390	4408	4282	5149
5.561111111111111	5623	6493	4924	5403	6330	6217	7551	6527	7783	6732	6909	5794	4924	4757	6911	6449	7409	6808	6712	7006	7668	8263	5081	5436	6517
5.622222222222222	5659	6449	5518	5429	6637	5639	7743	6364	6600	6840	6611	4153	5607	4662	6301	7084	7264	5467	7623	6595	7206	7927	4142	6520	5969
5.683333333333334	5491	7052	5041	5629	7343	5892	6455	6910	6158	6591	7671	4513	5430	4797	6350	6923	6397	6709	7195	6103	7502	8546	5092	6821	6157
5.7444444444444445	5139	4986	5886	7011	6423	5948	7463	7164	7898	6123	7303	4407	5501	5019	6079	6658	6518	5672	6001	5722	6962	7644	5297	6042	5340
5.805555555555555	6395	5708	5382	5895	6291	5874	7454	7192	7713	6546	6619	4131	4554	4835	6408	6067	6660	6457	7180	6425	6756	8301	4667	6078	5502
5.866666666666666	4827	5157	4962	7189	6802	5584	7452	7319	7972	6723	6336	4034	4388	5035	5970	6335	6673	7716	5773	7026	7116	8125	4547	6130	5606
5.927777777777778	5798	5200	5227	5347	8069	5473	7759	6769	6898	6745	7368	4318	4716	5551	6924	6921	6714	5917	7028	6000	7888	7573	6780	6862	5700
5.988888888888889	6855	6476	5281	5097	5656	6993	7276	7115	8065	6968	7279	4472	4656	4629	6709	6432	7883	6252	7995	6021	7762	7277	4652	4978	5464
6.05	5437	5570	5591	6463	7435	6421	6813	7649	6384	6271	6888	4056	4678	4678	5328	7932	6018	5657	6582	6105	6683	9795	5445	5011	5686
6.111111111111111	6101	4734	5291	6197	7261	6067	7182	8113	7759	5541	6037	4163	5681	4846	6219	6570	6428	6548	7812	5919	7110	8659	5347	5192	5269
6.1722222222222225	6856	6533	5245	6343	6755	5976	7606	7572	7382	6977	7485	4694	5872	5602	5811	6734	6659	6078	7871	6697	6881	7707	4117	5111	5761
6.233333333333333	6169	6228	5114	5822	6391	6469	8666	7420	7107	6907	7247	4302	6549	4997	5740	6201	7172	6710	6644	6807	6945	7402	5591	4591	5711
6.294444444444444	5964	5541	5259	5172	6655	6180	8164	7245	7744	7003	7651	5431	5641	4403	5808	6492	6682	5844	8621	6701	6567	8724	5188	4621	5326
6.355555555555555	5471	5721	6152	6545	7279	5774	7189	6949	6343	6240	6720	6591	5561	5249	5734	6756	6849	6645	7916	5821	6406	7266	4065	6427	6637
6.416666666666667	6950	5428	5846	5403	6087	6023	7579	6493	7111	6914	7299	4308	5195	4914	6276	5896	7035	6661	7010	6591	7498	8546	4491	6535	6908
6.477777777777778	5214	5672	4797	6662	6850	6071	8838	8164	8114	6758	7223	4545	5243	4704	6002	6945	7437	6677	7083	6963	7609	8669	5286	6105	6023
6.538888888888889	5725	5815	5452	5779	7954	6053	7933	7475	5614	6090	6970	4295	5169	5103	6098	6696	7137	5702	7588	5948	7511	8257	4601	5507	6413
6.6	5232	6206	6499	5748	7999	6121	8142	7352	7649	6525	5662	4614	5130	5800	6078	6646	7196	6010	7161	7276	6869	8354	4146	5753	5615
6.661111111111111	6413	6513	5161	6381	5485	5588	8761	7139	7007	6451	7414	3731	4874	5378	6532	7322	8297	6952	6779	7058	7110	8694	5330	5866	5148
6.722222222222222	5784	7132	5973	6441	6417	6231	8101	7516	7050	6300	7384	4339	4826	5620	6366	7780	6825	5424	8200	6674	7483	9161	4679	5693	6506
6.783333333333333	6194	5860	5269	5031	6616	6245	7387	7346	7484	7350	7341	4084	5168	5151	6688	6294	7867	6622	7919	6386	6763	8639	4327	5092	6132
6.844444444444444	6306	4627	5328	7015	6116	6259	7358	7384	6883	5788	6638	4427	4976	4861	6882	6393	7377	6055	7517	6398	7523	9233	5021	4611	5549
6.905555555555556	6375	4630	5332	5803	6348	6145	8732	7590	6242	6463	7715	5842	5809	4808	6283	8018	6751	7286	8176	7045	7394	9378	4837	4547	6714
6.966666666666667	6618	4859	4698	6472	6026	6733	8325	7699	5881	6599	6252	4417	5475	4894	6949	7451	7355	6874	7301	6222	7422	9442	4353	4382	5531
7.027777777777778	6062	6984	5558	5500	6392	6118	8650	7522	6824	6064	5727	4723	5418	5521	7519	6884	7744	6680	8075	6812	7651	8082	4086	5509	6165
7.088888888888889	7304	6556	5810	4951	5982	5666	8448	7415	7091	6202	6445	5512	5364	5921	6301	6457	6968	7059	8173	7332	6402	7010	4482	5068	5571
7.15	6931	6267	4848	5055	7205	6569	7934	7087	8741	5940	6748	4288	6511	5207	6642	7510	7692	6249	6835	7975	7335	8475	5860	5476	5366
7.211111111111111	7725	5828	4790	5174	6077	6405	8652	7088	6699	5824	7196	3962	5127	5352	7177	6896	6859	7144	6460	6482	7720	9072	4612	4999	6617
7.272222222222222	5867	5204	4904	5502	6913	6768	7841	7138	8138	6258	7470	5588	6483	5773	6001	7610	8065	6748	7433	7449	7381	7969	4234	5848	6663
7.333333333333333	5433	5379	5898	5535	5685	7201	8018	8134	7746	7370	7601	4624	6206	4993	7081	7458	6154	7789	7399	6723	7315	9061	4710	6349	5724
7.394444444444445	6356	6719	5179	6538	5726	5549	8611	8096	7495	5725	7816	4664	5208	4802	5725	5615	8524	7321	8440	7124	6956	9204	4124	4981	6894
7.455555555555556	4698	6500	5442	5789	6615	6417	7999	7944	8706	5968	7362	5160	5032	4809	6822	6403	6790	6934	7173	5981	6919	8935	4807	4757	6626
7.516666666666667	6512	5592	5109	5389	7937	6525	8021	6725	7576	6826	7302	4909	5781	4679	7575	6313	6651	6135	7915	6518	7402	9476	4215	6038	5739
7.5777777777777775	6297	5568	5209	5086	5917	6603	8413	6694	6661	6868	6794	4623	6290	4931	6735	5796	6669	6510	8655	6450	7239	9180	4519	5014	6001
7.638888888888889	7776	7424	5569	6257	7790	6395	8084	7071	7527	6942	6742	4287	5102	4472	7539	7603	8052	6500	7341	6329	6931	8616	5481	5308	5885
7.7	6090	5570	4920	6665	6737	6619	6420	8900	8228	7316	6518	5485	5334	4582	6602	6318	6668	5984	7202	5493	6916	9186	5057	4759	6908
7.761111111111111	7038	5829	5734	5282	6011	7650	8441	7646	7053	7480	6474	5328	6062	5315	6443	7483	7362	7193	7875	7540	7622	9211	4066	4900	6223
7.822222222222222	5137	4956	4965	6187	5407	5516	7624	9164	7460	5981	7468	5017	5609	5334	7180	6675	6158	5566	6523	6827	7928	8256	5307	4893	5916
7.883333333333334	7108	8054	5934	7098	6735	5927	8356	7905	6167	6293	6942	5323	6325	4741	6716	6779	7479	6641	7904	6172	7235	8409	5307	4935	6386
7.944444444444445	5029	5526	6164	5927	7244	6053	7710	6589	6607	5785	6590	5356	6180	4760	6821	5923	7039	6745	7684	6081	7014	9148	4058	5825	6661
8.005555555555556	5700	6409	5430	6559	5772	6135	9030	7904	6714	6256	7377	4826	5753	5491	7614	5505	7187	6604	7688	7599	6659	9565	4294	4738	6904
8.066666666666666	6253	6694	5284	6388	7700	5782	8481	8448	8097	6765	7102	4492	5030	5069	7335	6059	7766	6070	8115	6022	6920	9223	4266	4613	6312
8.127777777777778	5949	5874	5830	6271	7248	6763	8250	7756	6993	7348	7916	3951	5014	5010	7623	7228	7871	7051	7774	6567	6657	9956	5549	4822	6358
8.188888888888888	6182	7228	5726	6443	7248	5634	7391	7875	6440	6820	6683	4189	5980	4877	7331	8315	8356	6475	8148	6922	7321	9447	5151	5462	5650
8.25	6375	6423	5001	6324	6869	6978	7590	8618	6951	6669	7014	3914	6300	4923	6960	7252	8612	6886	7551	7516	7362	7831	4294	5277	6254
8.311111111111112	6708	6103	5977	5729	6093	6711	7669	8330	7711	6927	6958	4250	5017	5092	6670	6459	8459	6043	6557	6778	7647	9429	5059	5805	7883
8.372222222222222	6548	5218	5074	6953	6231	6028	8202	7839	6809	6876	6969	4360	4884	4634	6830	6651	7877	6217	7814	6178	7343	8770	4334	5217	6364
8.433333333333334	4892	5352	5902	5921	8029	6844	9014	7944	7407	6582	6778	3912	5792	5299	8100	6537	8619	7266	7637	7284	8115	9832	4864	4760	6250
8.494444444444444	4889	6090	4972	5922	6493	6918	6675	7604	7834	7050	8049	3871	5580	5572	7077	7660	7103	6136	7637	6343	6497	9075	5080	4957	6665
8.555555555555555	4917	4958	5726	5513	6655	6611	6814	7695	6365	8164	7220	3859	5460	4844	7354	7466	8691	6420	7552	6645	7072	9818	4271	5484	6739
8.616666666666667	5086	5623	5641	5507	6284	7259	6734	6962	8145	6146	6670	4437	4991	5317	7666	7788	8087	5761	7041	6873	6977	7594	4935	5909	7099
8.677777777777777	5017	6241	4917	6355	4633	6609	7247	7944	7270	6493	7337	4143	5192	5266	7501	7254	7972	7464	8616	6312	8801	9006	4443	5191	6723
8.738888888888889	5729	5067	5412	6017	5789	6552	7273	8632	8354	7572	6876	5136	5738	5739	6914	6746	8869	6451	7327	6932	7438	10033	5661	5090	7639
8.8	5257	5357	5153	5328	5658	6702	7390	9546	8245	6400	8705	4620	5699	5311	7596	7164	8330	6369	6950	8433	7416	10490	4402	4795	6342
8.86111111111111	4683	6796	5624	7696	5184	6564	6933	9174	8120	6045	6766	4419	5714	4593	6687	8109	8093	6642	8639	6783	7832	8066	4376	4759	6904
8.922222222222222	6117	6801	5372	5145	5574	7153	7323	7445	7211	6797	6931	4653	6000	5303	6296	6976	7597	6513	7475	7682	7265	9464	5001	5405	5288
8.983333333333333	5376	4694	6062	5430	5490	6147	7236	8704	7236	7233	7055	4462	5355	5059	6365	7322	7169	6561	8324	6132	7032	9289	4271	5500	5508
9.044444444444444	5686	6718	5505	5927	5679	6011	6859	8336	6445	6829	6433	4912	6008	5201	6925	7223	7337	6862	8339	6775	7648	9463	5307	5858	5421
9.105555555555556	5519	6038	5020	6585	5289	5824	8322	8505	9731	6681	8195	4296	5813	5107	6449	7393	8250	5697	8224	6031	7843	10739	4019	5714	5837
9.166666666666666	5761	5641	5880	5869	5727	6791	7751	7162	7732	6861	7104	4188	5955	5046	7256	6067	8005	7705	7980	7202	8044	9223	5322	5109	5313
9.227777777777778	6916	4830	5317	5884	5740	6770	7599	9112	8475	7154	7274	4733	5925	5053	7260	7070	7262	6526	9048	6391	7690	9311	4367	5271	5818
9.28888888888889	5155	5844	5578	5825	6370	6913	7211	9380	7098	7620	7750	4492	5911	5867	6225	8729	8227	7087	8270	6574	7733	8540	6046	4813	5344
9.35	5239	4845	6266	5880	5716	6626	6832	7738	8101	6706	8348	5521	5763	4894	6192	5913	8474	5893	7346	7448	7754	9232	5189	4616	6563
9.411111111111111	5292	6598	6960	6747	5563	6827	7576	8256	7078	7916	7020	5091	5601	4876	7928	8615	7375	7127	7544	7738	8056	8328	4469	5919	5688
9.472222222222221	5183	6861	6364	5200	5679	5922	7206	7591	7882	8072	8094	5113	5475	5335	7126	7011	5963	6785	6861	6817	8092	9824	5027	5832	5214
9.533333333333333	6489	5599	5838	5942	5257	7418	8287	7736	8835	6207	7710	5403	6558	5356	7263	7152	6871	7667	7218	6978	8003	9772	4101	5819	6051
9.594444444444445	6212	5171	6182	6545	5570	7235	7544	7871	7187	7426	7269	5250	5525	5508	6650	6907	5975	6480	9423	6763	8658	9515	5659	5529	5376
9.655555555555555	6474	5317	5461	6091	5823	6591	6920	7866	7808	7065	8412	4801	5212	5231	7261	7256	5838	6840	7646	6252	8319	10106	4077	5320	5661
9.716666666666667	5542	5757	5479	5787	5661	6173	8688	7124	7913	6741	8253	4625	5622	4449	7414	7120	6376	7534	8530	6643	7309	7695	5175	5663	5622
9.777777777777779	5573	6238	5254	6814	7820	7365	6938	8904	8801	6153	8502	4544	5951	5409	6675	7681	5678	6448	6432	6930	7418	8865	5363	5447	6042
9.838888888888889	5658	5006	4730	6151	4661	6088	7831	9201	6390	6574	7594	4988	5691	5314	8013	6836	7897	5794	8424	7355	6301	10130	4232	5347	5673
9.9	5992	5291	5777	5689	5474	7733	8078	7467	7532	6933	7738	5176	6699	5229	7411	7222	6130	7226	8690	8631	7500	8817	5056	5495	5747
9.96111111111111	5699	5481	6081	5940	5681	7560	7942	8024	8289	7098	7038	4336	5807	4998	7341	8024	6441	7084	7756	6969	7772	10263	4962	5531	6074
10.022222222222222	5536	6322	5135	5817	5509	8134	7696	8926	7363	6772	6527	5029	5522	6170	6728	6931	6449	6710	9083	7112	7684	10084	3871	4941	5385
10.083333333333334	5269	5262	5600	6188	4705	5784	8516	8179	6975	8458	7655	4715	6098	5256	8368	6489	6196	7121	7912	6926	7184	9669	5703	5088	5748
10.144444444444444	5697	5725	5148	6403	4301	7342	8180	7494	8098	6715	7925	4958	5708	5082	7545	6393	7899	7069	7652	7594	7562	9880	5155	6117	6771
