Time	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11
1.166667	13931	16396	17238	16749	17620	16039	12860	14576	14648	14903	14542	14219	11596	13650	13113	12905	13404	12323	11377	11856	11317	11685	11752	11923	10281	10904	11450	13673	13001	11566	11130	10568	10573	10207	10544	10390	9394	9544	9789	10569	9586	9524	9467	9222	9634	9472	9576	9597	8836	10042	9404	9590	8947	9427	9014	8931	8789	9153	9103	9596
1.222222	13966	16580	17442	16796	17648	16098	12804	14749	14837	14856	14598	14283	11587	13707	13087	12903	13446	12312	11273	12099	11361	11756	11844	12139	10513	11003	11371	13550	13080	11571	11069	10675	10630	10156	10444	10410	9531	9662	9932	10631	9739	9597	9383	9209	9685	9481	9479	9570	8781	10198	9426	9625	8983	9505	8984	8980	8859	9133	9147	9387
1.277778	13912	16461	17479	16813	17693	16204	13006	15037	14632	14845	14552	14297	11663	13581	13210	12943	13347	12326	11587	11845	11395	11537	11823	12014	10363	11015	11321	13299	13047	11596	11075	10665	10561	10223	10488	10242	9549	9734	9877	10728	9564	9557	9431	9421	9617	9532	9413	9488	8758	9938	9441	9584	8845	9424	8911	8961	8915	9045	9114	9494
1.333333	13992	16448	17423	16761	17736	15978	13002	14960	14703	14825	14417	14388	11817	13756	13324	13161	13518	12353	11453	11698	11366	11614	11938	12056	10536	11007	11362	13442	13133	11537	11139	10726	10463	10209	10529	10425	9517	9626	9834	10680	9630	9557	9283	9278	9523	9545	9500	9634	8741	9909	9364	9563	9170	9495	9149	9093	8812	9114	9106	9595
1.388889	14104	16457	17386	16871	17814	16234	13122	14969	14830	15083	14389	14228	11827	13530	13348	13058	13397	12363	11463	11936	11350	11578	11676	12145	10403	10954	11366	13389	13014	11630	11092	10629	10576	10348	10596	10444	9445	9716	9923	10745	9714	9587	9351	9303	9638	9510	9538	9564	8925	9928	9432	9431	9064	9332	9046	9008	8718	9259	9074	9641
1.444444	14010	16460	17504	16955	17618	16350	12993	15089	14708	14962	14475	14348	11770	13725	13222	13226	13877	12346	11497	11914	11389	11679	11754	11870	10519	10992	11377	13391	13055	11677	11104	10481	10659	10197	10517	10285	9526	9703	9792	10785	9740	9609	9429	9386	9513	9546	9439	9666	8873	9920	9320	9454	9012	9408	9064	9062	8854	9117	9221	9560
1.500000	14035	16455	17503	16795	17793	16356	13048	15074	14732	15071	14447	14326	11801	13710	13345	13165	13465	12309	11493	12075	11472	11659	11757	12100	10616	10840	11428	13494	13197	11542	11023	10738	10729	10355	10402	10215	9402	9575	9916	10718	9795	9599	9325	9334	9633	9546	9562	9622	8682	9857	9302	9359	9037	9358	9112	9176	8887	9067	9131	9642
1.555556	13843	16555	17448	16791	17788	16249	13084	15077	14823	14976	14613	14327	11677	13804	13177	13182	13567	12464	11565	12130	11314	11802	11610	12073	10386	10954	11404	13535	13271	11689	11144	10667	10623	10371	10515	10326	9503	9611	9808	10631	9761	9676	9411	9415	9573	9533	9580	9674	8780	10067	9404	9441	9029	9482	8861	9154	8742	9076	9114	9715
1.611111	14162	16577	17552	16815	17633	16352	12845	15001	14846	14990	14473	14418	11810	13790	13293	13131	13481	12307	11529	11993	11383	11631	11697	12169	10346	10901	11326	13415	13192	11609	11030	10562	10487	10369	10545	10419	9480	9665	9842	10870	9676	9633	9380	9207	9760	9591	9524	9558	8739	9945	9354	9511	9063	9314	9022	8967	8778	9033	9174	9787
1.666667	14261	16410	17438	17108	17788	16411	13047	15059	14925	14888	14496	14174	11763	13886	13387	13061	13609	12482	11598	12037	11656	11765	11843	12136	10526	10868	11442	13369	13232	11625	11051	10666	10685	10235	10434	10485	9504	9627	9833	10919	9780	9542	9373	9399	9653	9634	9368	9659	8751	9803	9486	9496	9091	9432	9098	9045	8952	9023	9138	9483
1.722222	14238	16539	17570	16894	17751	16433	12838	15210	14930	14870	14573	14193	11738	13781	13419	13097	13727	12213	11495	11925	11478	11638	11776	12197	10414	10983	11361	13371	13463	11664	11111	10533	10624	10203	10377	10252	9516	9797	9788	10716	9733	9596	9132	9208	9708	9479	9405	9506	8795	10075	9429	9457	8967	9504	9066	9088	8956	9140	9207	9554
1.777778	14213	16537	17429	16801	17907	16288	13119	14834	14850	15056	14454	14309	11860	13744	13345	12983	13604	12428	11584	12036	11560	11833	11780	12048	10366	11048	11298	13484	13481	11697	11079	10638	10436	10376	10676	10344	9394	9736	9866	10711	9786	9598	9240	9252	9550	9622	9386	9602	8746	9944	9394	9389	9008	9351	9091	8882	8849	8990	9175	9772
1.833333	14270	16520	17740	16916	17998	16288	13157	14941	14872	14985	14447	14489	11785	13901	13503	13142	13781	12349	11473	12181	11386	11557	11635	11907	10457	11000	11407	13423	13340	11472	10945	10671	10596	10367	10580	10346	9462	9721	9740	10696	9663	9484	9211	9526	9595	9450	9566	9471	8812	9954	9430	9335	9083	9327	9129	8983	8908	9144	9186	9350
1.888889	14250	16543	17602	16908	17928	16389	13144	15230	14824	14979	14540	14377	11658	13725	13366	13159	13580	12327	11605	11975	11428	11645	11776	12037	10555	11050	11425	13287	13289	11564	10956	10579	10635	10208	10632	10419	9597	9745	9771	10888	9871	9624	9185	9316	9579	9649	9483	9413	8694	9911	9431	9556	9081	9684	9067	8996	8855	9076	9035	9607
1.944444	14288	16494	17555	17178	18053	16325	13067	14916	14843	14968	14356	14253	11702	13725	13445	12986	13764	12605	11600	12091	11339	11633	11784	12247	10494	10868	11327	13447	13392	11670	11061	10607	10593	10288	10541	10373	9559	9704	9753	10764	9836	9528	9216	9172	9630	9637	9376	9412	8805	9929	9364	9393	9192	9453	9020	8985	8788	9146	9093	9578
2.000000	14375	16631	17509	17116	17912	16395	13289	15028	14792	15100	14425	14266	11822	13861	13427	13088	13458	12446	11561	12010	11248	11812	11643	12114	10582	10962	11395	13387	13382	11651	11087	10628	10691	10235	10598	10406	9474	9794	9957	10822	9807	9646	9257	9212	9562	9369	9447	9519	8749	9899	9364	9346	9169	9261	9068	9032	8860	9120	9170	9497
2.055556	14420	16463	17595	17065	17951	16384	13169	15247	14926	14980	14495	14402	11883	13844	13295	13257	13826	12908	11524	12018	11346	11619	11693	12166	10530	10934	11442	13498	13325	11574	10872	10549	10670	10309	10511	10305	9479	9639	9807	10608	9865	9528	9162	9530	9632	9361	9413	9424	8720	10041	9351	9281	9099	9698	9027	9160	8868	9459	9018	9666
2.111111	14252	16535	17614	16974	18086	16295	13126	15195	14905	15000	14394	14482	11762	14033	13153	13288	13757	12497	11589	12070	11320	11657	11776	12214	10468	10852	11465	13388	13429	11661	10969	10711	10582	10394	10441	10376	9420	9718	9897	10691	9800	9643	9122	9369	9510	9676	9460	9575	8867	10296	9332	9457	9161	9152	9038	8950	9264	9080	9260	9656
2.166667	14347	16574	17644	16934	18169	16300	13184	15109	14936	15039	14437	14320	11941	13765	13262	13270	13649	12674	11666	12220	11539	11612	11719	12109	10425	10993	11434	13458	13324	11751	10997	10594	10344	10365	10564	10334	9427	9528	9957	10817	9741	9666	9175	9479	9585	9633	9468	9449	8908	9902	9316	9467	9041	9372	9133	9014	8784	8985	9203	9446
2.222222	14443	16579	17732	17048	18069	16532	13133	15231	14978	15053	14409	14478	11729	13858	13329	13081	13639	12658	11546	12295	11246	11671	11552	12040	10541	10882	11290	13420	13344	11748	11002	10425	10333	10221	10508	10423	9443	9686	9940	10761	9829	9587	9210	9431	9690	9434	9465	9455	8939	9946	9256	9318	8980	9596	9019	9043	8860	9136	9183	9708
2.277778	14450	16735	17735	17222	18211	16396	13130	15426	14875	15161	14429	14340	11921	13745	13151	13120	13718	12756	11590	11876	11353	11869	11656	12166	10638	10864	11316	13473	13404	11761	10967	10699	10588	10280	10664	10406	9589	9880	9912	10886	9835	9602	9231	9146	9619	9442	9484	9518	8899	9931	9332	9542	9077	9287	8993	9041	8858	9372	9126	9373
2.333333	14285	16655	17793	17029	18346	16497	13051	15137	14921	15194	14572	14212	11939	13816	13309	13135	13530	12969	11510	12108	11366	11727	11896	12004	10488	11114	11383	13381	13385	11749	11040	10713	10633	10195	10640	10418	9503	9613	9886	10825	9763	9493	9325	9438	9656	9487	9382	9448	8928	9842	9380	9387	9192	9351	8881	9010	8858	9119	9166	9571
2.388889	14273	16767	17706	17138	18143	16570	13153	15474	14918	15262	14390	14388	11921	14051	13410	13097	13679	12411	11724	12055	11357	11877	11626	12153	10472	10951	11411	13489	13299	11680	11101	10653	10715	10370	10660	10325	9393	9509	9834	10703	9830	9579	9274	9438	9730	9399	9388	9474	8784	9950	9299	9526	9086	9176	8999	9066	8978	9265	9165	9644
2.444444	14391	16900	17817	17187	18131	16442	13239	15409	15238	15145	14651	14501	12015	13920	13288	13189	13779	12542	11618	12153	11528	11766	11816	12203	10548	11164	11364	13578	13459	11757	10926	10507	10666	10339	10484	10303	9382	9718	9904	10747	9771	9586	9338	9556	9521	9590	9459	9506	8946	10151	9423	9538	9289	9387	9031	8984	8810	9205	9032	9618
2.500000	14442	16736	17861	16997	18318	16592	13159	15148	14740	15163	14314	14501	11847	13763	13217	13069	13599	12710	11603	12186	11397	11702	11835	12296	10671	11150	11337	13450	13383	11696	10899	10619	10633	10352	10615	10362	9299	9825	9873	10696	9903	9701	9206	9296	9489	9418	9399	9443	8791	10009	9288	9425	9189	9286	9018	8954	8934	9113	9163	9690
2.555556	14624	16874	17835	17243	18325	16705	13249	14861	15153	15233	14533	14482	12024	13873	13212	13156	13673	12504	11555	12102	11291	11731	11815	12013	10491	10914	11481	13331	13428	11730	10854	10599	10688	10335	10626	10274	9415	9511	9874	10688	9773	9582	9306	9280	9629	9484	9453	9450	8929	9778	9328	9604	9177	9361	8966	9051	8923	9275	9389	9570
2.611111	14466	16784	17918	17211	18237	16573	13307	15327	14878	15108	14441	14440	11834	13843	13324	13386	13608	12633	11683	12117	11347	11844	11767	12138	10464	11034	11326	13468	13368	11686	11139	10750	10621	10337	10466	10204	9368	9581	9874	10834	9849	9631	9207	9240	9552	9467	9438	9600	8832	9782	9307	9588	9169	9626	9013	9023	8907	9016	9013	9686
2.666667	14482	16987	17992	17313	18181	16644	13294	15266	14828	15492	14468	14533	11990	13742	13215	12987	13733	12668	11612	12150	11335	11923	11754	12277	10673	10852	11439	13429	13451	11533	10915	10707	10613	10401	10664	10231	9407	9693	9987	10797	9704	9556	9243	9176	9581	9260	9434	9355	8883	9901	9130	9514	9191	9387	9010	9109	8868	9276	9107	9817
2.722222	14656	16950	17802	17153	18265	16594	13230	15124	14889	15311	14579	14263	11868	13799	13223	12908	13621	12503	11499	12056	11462	11940	11751	12197	10592	10992	11332	13506	13154	11712	10897	10557	10710	10385	10648	10204	9439	9580	9909	10832	9935	9528	9330	9162	9581	9386	9426	9598	8914	9970	9274	9502	9157	9413	8998	9017	8967	9306	9119	9547
2.777778	14667	16838	17832	17053	18433	16613	13243	15461	14997	15271	14412	14453	11981	13933	13295	13009	13683	12752	11549	12246	11444	11784	11725	12233	10482	10905	11406	13459	13385	11664	11055	10646	10644	10219	10510	10248	9362	9683	9895	10687	9856	9522	9269	9158	9480	9312	9341	9461	8843	9801	9400	9724	9132	9373	9172	9072	8942	9259	9273	9692
2.833333	14488	16656	17957	17248	18276	16608	13493	15262	14940	15160	14407	14467	12025	13773	13221	12638	13641	12433	11694	12191	11389	11891	11889	12429	10515	10944	11372	13363	13344	11639	10882	10601	10608	10197	10526	10355	9335	9756	9940	10723	9763	9535	9237	9225	9694	9441	9430	9617	8751	9960	9324	9464	9083	9296	9317	9015	8994	9488	9141	9697
2.888889	14664	16824	17911	17194	18375	16587	13245	15339	15110	15403	14519	14575	12010	13862	13274	12984	13721	12815	11556	12216	11411	11926	11639	12414	10548	10800	11404	13347	13198	11677	10961	10474	10732	10183	10512	10302	9427	9605	9862	10667	9767	9552	9163	9227	9595	9468	9321	9504	8910	9767	9267	9383	9137	9388	9064	9107	8999	9377	9089	9467
2.944444	14690	16754	17859	17169	18495	16596	13349	14923	15048	15365	14441	14510	11903	13917	13318	13320	13475	12740	11613	12155	11469	11835	11900	12298	10443	10920	11435	13599	13169	11716	10935	10465	10654	10302	10525	10248	9340	9766	9782	10826	9833	9579	9238	9246	9560	9457	9371	9417	8881	9803	9195	9456	9044	9364	8972	9037	8979	9145	8917	9569
3.000000	14823	16948	18040	17407	18618	16570	13279	15552	15081	15355	14307	14331	12111	13910	13250	13140	13813	12455	11721	12080	11460	11802	11721	12269	10532	10998	11380	13395	13271	11698	11005	10643	10765	10187	10449	10244	9441	9788	9699	10868	9771	9687	9266	9504	9519	9653	9294	9509	8827	9853	9454	9539	9183	9543	9096	9109	8874	9272	9349	9626
3.055556	14700	16996	18207	17221	18473	16497	13292	15097	14820	15245	14381	14528	12037	13926	13235	13042	13818	12615	11580	12120	11523	11754	11756	12165	10472	10888	11487	13340	13308	11793	10862	10423	10728	10287	10560	10321	9500	9619	9871	10789	9784	9608	9244	9476	9520	9399	9327	9417	8734	10310	9238	9506	9081	9465	9166	9188	8872	9346	9131	9677
3.111111	14635	16848	18200	17299	18511	16698	13245	15410	15063	15354	14401	14516	11971	14024	13141	13316	13687	12411	11594	12190	11444	12005	11732	12179	10509	10858	11428	13440	13297	11762	11085	10566	10487	10165	10427	10290	9366	9630	9775	10621	9761	9479	9203	9125	9495	9445	9397	9515	8844	10312	9375	9345	9053	9307	8886	9142	8808	9193	9115	9812
3.166667	14938	17045	18077	17524	18572	16916	13520	15465	15007	15337	14464	14633	12073	13662	13145	13334	13884	12789	11712	12209	11406	11866	11766	12270	10602	11021	11372	13470	13326	11579	10868	10628	10623	10099	10344	10211	9515	9637	9773	10817	9895	9566	9172	9191	9642	9489	9439	9509	8834	9927	9372	9384	9178	9241	9209	9154	8872	9102	9072	9529
3.222222	14710	16933	17965	17307	18402	16719	13233	15168	15027	15488	14348	14597	11929	13842	13311	13290	13682	12731	11500	12237	11433	11883	11724	12299	10497	10769	11374	13400	13305	11639	10965	10605	10750	10252	10423	10256	9446	9727	9947	10780	9783	9551	9256	9401	9440	9504	9571	9493	8763	9884	9297	9472	9198	9616	9160	8918	8922	9265	9131	9805
3.277778	14778	16971	18060	17509	18486	16808	13342	15189	15176	15462	14355	14698	11867	13969	13240	13404	13718	12967	11571	12182	11404	11836	11681	12301	10509	10854	11467	13570	13372	11748	10955	10568	10791	10164	10494	10248	9525	9666	10074	10799	9785	9584	9210	9440	9440	9449	9381	9637	8746	9744	9311	9231	9115	9329	9047	8999	8823	9256	8995	9484
3.333333	14622	16913	18110	17575	18730	16772	13328	15148	15015	15475	14364	14588	12093	13926	13284	13371	13830	12544	11623	12201	11488	12051	11788	12201	10553	10930	11430	13497	13599	11707	10905	10448	10723	10077	10494	10217	9446	9666	9899	10637	9707	9558	9183	9094	9514	9317	9441	9507	8789	9904	9360	9330	9141	9503	8863	9130	8903	9204	9142	9789
3.388889	14755	16804	18034	17427	18431	16925	13271	14941	15114	15381	14409	14526	11930	13925	13139	13301	13918	12323	11492	12308	11406	11988	11811	12357	10498	10917	11296	13357	13253	11718	10878	10428	10630	10177	10351	10275	9345	9653	10025	10725	9759	9664	9196	9148	9467	9336	9527	9353	8811	10048	9176	9363	9066	9348	8879	9104	8903	9570	9143	9447
3.444444	14677	17142	18150	17412	18497	16873	13326	15282	14997	15597	14496	14622	11854	13919	13247	13382	13739	12472	11421	12210	11356	11772	11783	12281	10460	10983	11415	13528	13272	11659	10906	10549	10549	10247	10513	10291	9331	9721	9935	10634	9812	9602	9263	9365	9418	9382	9548	9375	8820	9791	9226	9221	9164	9217	9030	9088	8799	9104	9105	9569
3.500000	14755	17278	17978	17557	18478	16745	13463	15413	15130	15541	14415	14758	12007	14151	13315	13374	13728	13027	11545	12266	11439	11801	11871	12200	10526	10865	11522	13503	13101	11714	11016	10596	10524	10212	10434	10218	9342	9602	9818	10808	9820	9492	9180	9273	9465	9308	9333	9507	8627	9820	9101	9393	9081	9174	9209	9100	8917	9118	9189	9546
3.555556	14678	17181	18051	17615	18671	16869	13375	15369	15129	15547	14511	14742	12127	14041	13333	13436	13871	12743	11503	12254	11470	11713	11794	12274	10558	10887	11370	13343	13193	11661	10932	10517	10612	10108	10428	10221	9372	9715	10064	10638	9823	9489	9282	9176	9482	9317	9472	9403	8731	10114	9265	9513	9083	9418	9198	9108	8910	9226	9046	9525
3.611111	14831	17350	18090	17352	19026	16981	13335	15291	15101	15419	14379	14684	12138	14276	13280	13510	13749	12931	11497	12080	11488	11817	11778	12067	10397	11014	11506	13490	13368	11839	10836	10421	10626	10230	10431	10370	9366	9617	9816	10672	9829	9530	9315	9130	9396	9366	9434	9384	8729	9756	9162	9364	9080	9506	9023	9043	8980	9551	9081	9548
3.666667	14792	17076	18300	17671	18748	17080	13319	15327	15195	15514	14349	14784	12000	13982	13366	13301	13839	12504	11482	12286	11445	11748	11944	12153	10452	10924	11394	13550	13228	11698	10917	10546	10601	10066	10521	10068	9371	9530	9922	10726	9709	9468	9214	9143	9445	9346	9460	9289	8620	9856	9298	9309	9130	9306	8841	9089	8817	9040	9095	9747
3.722222	15012	17314	18180	17586	18941	16947	13445	15423	15289	15479	14384	14623	11960	14092	13469	13227	13852	12904	11483	12311	11600	11797	11959	12262	10478	10827	11344	13370	13248	11498	10859	10589	10802	10208	10365	10299	9307	9556	10013	10759	9826	9510	9171	9377	9382	9308	9333	9581	8714	9852	9180	9345	9222	9326	8969	9119	8868	9229	9216	9531
3.777778	14867	17164	18090	17791	18737	17121	13505	15509	15200	15602	14388	14618	11788	14013	13383	13439	13903	12663	11568	12199	11648	11793	11886	11830	10435	10976	11400	13480	13318	11793	11065	10527	10535	10083	10516	10324	9231	9730	9846	10832	9872	9672	9216	9239	9486	9362	9185	9550	8637	9844	9168	9477	9221	9383	9105	9169	8855	9075	8965	9475
3.833333	14898	17291	18318	17599	18812	17015	13421	15305	14978	15589	14358	14594	11806	14176	13327	13312	13789	12493	11511	12238	11519	11883	11718	12201	10489	10871	11269	13266	13283	11683	10848	10365	10535	10003	10395	10287	9479	9861	9839	10754	9730	9542	9161	9402	9503	9482	9256	9363	8688	9899	9186	9343	9174	9225	8932	9061	8901	9217	9187	9545
3.888889	14836	17289	18000	17653	19061	17039	13561	15374	15148	15569	14338	14611	12154	13965	13355	13370	13778	12468	11393	12369	11487	11766	11915	12051	10369	10852	11357	13306	13199	11729	10876	10396	10401	10199	10461	10267	9385	9636	9728	10846	9755	9577	9255	9331	9450	9264	9366	9479	8603	10073	9226	9501	9102	9621	9058	9129	8824	9164	9108	9744
3.944444	14883	17339	18381	17643	19033	16866	13367	15618	15253	15673	14326	14707	11717	14158	13457	13365	13860	12896	11598	12158	11573	11707	11979	12349	10635	10978	11334	13289	13324	11660	10779	10443	10473	10132	10336	10340	9250	9747	9934	10864	9691	9606	9101	9312	9387	9400	9340	9287	8594	9952	9189	9457	9122	9466	8996	9000	9004	9374	9085	9458
4.000000	14806	17380	18276	17657	18784	16929	13449	15395	15169	15769	14222	14725	11646	14069	13506	13203	13772	12659	11499	12246	11389	11523	12032	12155	10496	10833	11277	13424	12996	11813	10863	10375	10541	10181	10459	10321	9344	9881	9811	10831	9742	9483	9283	9109	9393	9289	9218	9422	8644	9872	9220	9464	9189	9331	8994	9104	9018	9477	9175	9714
