Time	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	H01	H02	H03	H04	H05	H06	H07	H08	H09	H10	H11	H12
21.266667	20684	18540	20201	15749	33615	38552	41676	45427	16242	19087	15046	63490	14568	18026	17109	34945	33956	35396	43009	44834	29116	12493	13302	36486	26216	35018	19014	73469	33948	44535	46313	45839	16768	13840	14065	58753	78443	16451	19168	27989	34242	43019	38541	41254	22635	20636	15958	15687	19949	30644	50933	28722	43935	46265	47466	40079	21223	25386	15248	16025	61474	59608	46693	51845	44663	48613	62801	47224	21258	14926	16893	12096	79237	53884	29435	43952	38880	47673	50630	45556	19992	16825	17705	18074	45611	27053	19533	24202	54088	44536	62058	57457	15143	33143	17760	15830
21.355278	20851	22092	21102	17705	33965	37255	39405	45770	16281	20465	14227	63762	15229	15635	17805	34039	32658	35715	43701	46283	31726	12899	13247	37057	27797	34776	18403	73652	33321	43348	47825	45820	15552	13707	14060	58662	77698	14869	20352	28336	33675	42311	38125	40115	20880	19497	16748	16043	24260	30244	51347	27975	44114	46578	46530	40403	22611	25796	14767	15823	62446	59956	48653	52347	42878	48662	64050	48650	20816	13572	16461	12631	80016	54467	28481	42687	39670	49020	49330	47400	21312	17567	17358	18423	44150	26400	20591	23833	54125	43958	59777	58632	15439	34045	18039	16131
21.443889	21220	18258	19531	17698	32237	37978	40949	45551	17022	19230	15764	63014	14759	15815	17013	34499	32400	36064	43212	44468	29537	13854	12105	36394	27428	35384	17441	74935	34407	44245	46077	46066	15975	13926	15019	59027	76903	14994	19789	28579	33689	41999	38019	40740	23027	19857	16177	14296	23004	31414	50187	28188	42997	45367	47899	41810	23079	25915	13763	15880	61566	59354	48288	52416	43945	50056	62332	48577	19695	14717	16824	13100	78447	52596	27740	43342	39965	46823	51108	47693	19773	18296	18676	18195	44571	26333	20085	24497	52646	44730	61748	59186	14679	34342	18136	16048
21.532500	20491	19440	21246	17756	34525	37892	40686	44807	16094	19498	12891	65399	17346	16067	15785	35598	31402	35989	44660	45033	30037	13473	13476	37224	27697	36471	18865	73282	34724	43646	48865	46367	17258	12834	13378	62366	76728	16273	21214	30341	35616	42148	37416	40762	22094	19254	15962	16247	21205	31437	49398	27995	44514	47044	48259	41807	22594	26219	15316	14531	63439	59873	49450	52499	43627	50519	62737	48228	21786	16410	16840	12435	76949	55760	29152	44619	39254	46698	49241	47102	20209	18156	18522	18813	44434	27214	19620	24233	54155	45671	61190	58229	14604	34520	17734	15634
21.621111	24330	20784	19808	15613	34608	37986	39948	46668	15797	20942	15265	66123	14766	15988	15449	35141	31713	35691	44269	44835	29989	13170	12368	36688	28198	35472	19646	75345	34696	43230	48301	45277	16524	12350	15354	59621	76719	16898	20204	27647	36651	42604	37699	41218	22578	20497	16476	16576	24279	30477	50468	28144	44522	46545	47774	41157	22555	26463	14346	16077	63626	60453	49262	53201	43987	48501	62924	48799	21059	15692	16531	16293	77896	55213	29385	43036	39681	46028	51005	46044	19447	16454	18108	17211	44987	27247	20824	25494	53215	44109	59746	60065	15382	34968	17200	16795
21.709722	24701	19291	19073	16667	33540	37450	39318	44615	15995	19959	15187	64333	15497	17083	16161	35764	31560	36815	45428	44396	31445	14119	12642	37586	29644	36449	19735	73267	34919	44422	46526	46666	16326	13377	14651	59729	78228	17543	20960	29375	33959	41609	37510	41222	22342	20514	15962	15306	22022	30630	50845	27909	43846	44101	49258	40648	21857	27952	14724	15271	63944	59837	49806	51812	43607	48461	62522	49145	21231	14865	17265	10911	77190	55068	32024	45059	41302	47474	49659	47510	20454	17254	19205	17475	43790	27776	19494	25839	55832	44884	60178	58067	14591	34180	18444	17274
21.798333	22885	20156	19324	14860	32749	39722	39086	45232	15806	20350	14866	64976	15180	15723	16884	35964	31291	36604	45017	45906	31361	14103	14591	37638	28731	35872	18525	73467	34791	43535	49500	46771	16429	13613	14300	59385	79085	17918	21613	29078	34847	41501	37784	41629	22825	19911	17786	16041	24380	31427	52831	28872	44626	46183	46841	41847	22103	26812	15182	16396	64314	60444	50613	53831	44318	49726	63093	49314	21283	15832	17057	12329	78701	54264	31263	44267	39714	45976	49555	45922	19934	17405	18288	18273	45570	27906	20732	24793	54745	46050	61557	58811	14525	36096	18498	16629
21.886944	24034	20047	19397	18093	33570	37841	41097	46069	14962	20809	13854	64515	14918	15778	17911	35811	30449	36977	43753	44890	31706	14514	12023	37346	31069	36986	18507	74466	35255	44481	48163	46348	16312	13241	14065	59869	78956	17089	21484	28135	35266	42951	38630	41007	21506	19344	16301	16077	23978	30946	52557	28651	44939	45333	49604	40514	21542	26791	13969	16680	63112	61037	50553	53774	44120	49219	62913	49137	20430	14304	15940	13384	77735	55798	29131	45023	38871	48300	49569	47657	20009	16622	18445	16843	45333	29607	20152	25450	52825	45686	62284	57766	13940	35795	17452	16019
21.975556	24946	17131	19681	16023	34651	39071	40775	45030	16200	21189	15066	65558	14507	15837	16530	36445	33337	36465	43973	44836	32820	14178	12476	38030	29716	37870	19743	75117	33664	43682	48695	47274	16227	12729	14736	59949	78596	17967	20989	28866	36393	43192	38080	41350	21261	20298	16950	14865	24169	31706	52242	30307	42425	46461	48329	40824	22611	26792	13845	15026	62743	60374	49935	53171	43601	49683	62996	48709	21182	14985	17499	11892	79035	55264	30184	44479	40414	46455	49829	47919	20630	16121	17789	18960	45820	27667	19784	26068	54664	45531	60799	58579	14482	35260	17838	15345
22.064167	23157	19750	20168	15715	34461	38372	40058	46404	15734	20980	15845	63635	14017	15542	18857	36258	31591	36346	45357	44834	32646	14610	13274	38536	31811	36517	18807	76029	33583	44025	48444	47700	15422	13239	13555	60628	79846	17083	22313	28716	33998	43424	37191	40368	21627	19521	16912	15579	24454	32772	51320	30121	45659	45079	47206	40543	23313	26950	15906	14975	62959	60774	50654	52889	44727	48098	63892	48214	20070	14593	16563	12850	78694	56598	31343	45387	40134	46413	50979	47118	19994	17702	18082	16885	45996	29616	19907	24817	53121	45963	61486	57119	13893	35016	18649	15418
22.152778	25481	19530	20357	15281	35373	38123	40152	45438	15902	19950	14285	64227	13307	16780	16674	37366	33499	37213	45963	45207	32114	13430	13259	38658	30101	37109	17900	74476	32893	44994	47427	46462	15893	13137	14625	60412	79390	17768	21049	29306	35304	42589	37635	41530	20835	21111	16192	14519	24089	31775	53104	29564	44255	47085	50075	41117	23736	27361	15440	14961	64904	63072	51341	54348	43829	49456	61119	49198	22028	16072	15942	14123	77849	56000	30284	47193	39303	46011	50149	47545	20274	17636	17369	18424	45827	28207	19584	26432	56224	45396	60506	58563	14209	36670	19313	15994
22.241389	27181	20014	21438	17062	33197	38784	41687	45524	15848	20888	14656	64027	13592	14753	17171	37739	32916	36874	44503	45268	32232	14735	12678	38968	29722	37982	18784	75472	34248	44576	48474	48188	16574	11879	13560	59076	79689	16961	22828	27747	35463	43458	38127	41604	22665	19487	16460	15749	22670	32470	53299	30324	43709	46949	47963	40993	23590	29111	15220	15666	64061	62513	51905	53638	44059	49864	62350	49828	19515	14479	17415	11950	77663	55149	31382	45805	40082	47199	50239	46997	21873	16424	17523	19007	45681	27374	19681	25900	56507	44288	60644	59335	14748	36719	17978	16297
22.330000	28431	19029	20660	17998	32708	38262	40500	47495	15913	21050	12998	65251	15190	15123	17392	37413	30717	35708	44863	45500	32977	14999	12701	38874	30083	37469	20598	73722	33055	44927	48270	47780	16220	13298	13382	61391	78744	18665	22738	30132	36251	42385	38830	41205	22157	20430	15266	15951	25568	32090	55149	29878	43575	46906	46799	41772	22107	27943	14602	15476	65012	62039	52352	53998	46120	50402	63338	48469	19090	13999	16770	12380	78699	56567	31886	46284	40506	47660	50413	46921	19242	19031	18646	17545	46234	29063	20087	25680	53883	45630	60066	58187	13467	37122	17623	15867
22.418611	25250	19941	19510	17229	32876	39592	39213	46159	15342	20722	15210	64667	16329	17747	17000	38370	32663	35069	43996	44904	32199	15908	13485	38682	31092	38994	20769	72793	34051	43711	48552	46488	15453	12960	14020	60539	79869	18797	22671	28789	36211	42348	37923	41368	21284	20226	16033	15458	23135	31541	53058	28787	45370	48123	47160	40267	23379	29733	14938	14459	64200	63191	52383	54292	45485	49491	62812	47137	19575	15045	16179	11654	76663	58117	31585	46482	39389	47002	51845	47023	20253	17402	18240	18514	47110	27834	21047	24975	54302	45085	61390	58359	14066	37205	18395	15610
22.507222	23924	19246	21234	19289	34238	37952	41125	46650	14771	22476	14347	65618	17681	17126	17788	38489	33031	37563	44429	45857	33384	16059	13779	39462	30681	39799	20359	74164	37449	44922	47149	46434	15708	12733	12722	60699	80846	18300	22097	30756	36081	43487	38383	41916	23439	20033	16132	15359	24483	33628	54908	30311	44752	46167	47114	40035	22100	29097	13675	15315	64954	63006	51633	55019	45773	50927	63366	48365	19338	14579	16824	13432	80090	57737	31684	47957	39775	47384	52144	46369	20132	16562	17916	17662	47514	29148	19946	24997	55237	45402	61273	57974	14826	36799	18504	15155
22.595833	27685	19949	20751	18624	34693	38198	41124	45617	15220	22172	17045	67154	12712	16586	17965	38150	33738	36032	44233	44675	34028	15763	12657	38947	32259	39165	19859	76002	35911	45033	47953	46057	15788	12773	13474	59142	82764	19392	23928	28965	35981	42780	39543	40675	22366	19414	17772	14926	24820	31663	55076	31032	44644	47439	48529	41958	23201	30227	14455	14736	65505	63940	52796	55113	44552	50120	63031	49491	20598	16461	16587	12370	80520	57555	31607	46976	40639	47770	50175	47663	21077	17681	19229	18841	47129	28681	19410	26298	55240	46289	61400	58971	14314	37603	18134	16374
22.684444	26561	18552	21561	15785	32800	38832	41508	45723	15019	22868	15149	67146	15808	15506	16962	38792	33228	37218	44356	44413	33070	16462	12456	40076	30974	40578	19524	76906	36010	43887	48321	46718	15861	13089	13097	59871	81215	18699	24555	29906	35805	42537	37157	42397	21880	18857	17538	15565	23796	31749	55520	31456	45061	46501	48296	41344	24162	29195	13293	15527	65495	62343	52293	55133	44851	49859	62690	49640	21320	15298	17776	11998	78694	57797	32493	47700	40929	47802	51919	47643	20772	18674	18490	18311	46790	29858	20481	26696	56428	47237	61725	58468	14599	38278	18634	16532
22.773056	26306	19596	19310	15376	32958	38688	40829	45768	16130	21941	15201	65364	15054	16642	16833	39520	32487	35442	44468	44904	35527	15735	14299	40855	32014	40784	19991	76375	35386	43399	47656	47204	16701	12650	14785	59982	79858	18185	23648	29074	35628	42084	38729	42038	22095	18516	16975	15868	23256	32902	54729	31206	44944	48127	50300	41565	23339	29968	15109	15466	66922	63955	53850	54499	44381	49135	63009	49522	21652	15698	17218	11723	76265	56965	32420	47525	41008	47237	51532	48180	20289	17636	18623	17599	47276	28243	20652	27290	55590	46740	62905	58981	13830	37113	18303	15577
22.861667	27740	19063	20455	15299	33238	39288	40754	46021	16253	22274	14590	65038	16628	16305	16374	39215	33915	36670	44165	45211	35680	16162	12997	41207	32981	42882	23166	74191	35657	44493	48415	47451	15340	13318	13668	61628	82049	20305	24252	28432	36548	42640	37779	41162	22140	20241	17301	16547	23356	32896	54800	29651	44674	47608	48865	41006	24802	30966	15112	16368	65925	64118	53314	55201	43193	49989	62381	49921	22253	15428	18072	13663	78916	56754	31584	47399	38697	47825	52292	48546	20513	17143	17721	19482	46122	30033	19029	25243	54733	46374	61580	59519	15085	38327	18973	16734
22.950278	26316	17646	21582	17154	33354	38939	41375	46294	16088	23038	14837	66399	17668	16639	17114	39109	33423	36206	44936	46235	34967	15863	12273	39912	32384	41289	20830	75654	34673	43756	49416	46595	16087	13035	15618	62177	80624	18693	23576	30746	34579	42332	38986	42027	20961	19789	17504	17036	24731	33126	55262	31454	44365	47714	47842	42161	24027	29773	14901	14313	65944	63003	54051	55591	43927	49874	63829	49442	20609	15849	17835	11709	79211	57515	34224	48563	40405	47205	49983	48012	19181	16717	17756	17679	46729	30530	19662	25344	55992	46578	61842	60569	14002	37899	18011	15619
23.038889	29545	18843	19690	18703	34064	38810	40950	47978	16597	23376	15425	68333	14641	15873	19661	38882	33093	38197	44277	46066	35634	16192	11711	39936	31653	41737	20634	78079	35196	44068	48447	48466	16693	12857	13504	60646	82738	20199	25340	29532	33734	44105	37821	40643	21284	19771	17355	16266	23774	32550	55248	29564	44895	47288	48385	42541	24685	30563	14923	15061	65777	64877	54304	55689	45110	48368	63285	50629	20273	15316	17183	14026	80199	57272	33386	48992	39719	49196	50789	48748	20479	17909	18521	18436	48463	30603	21031	26739	56065	47269	61075	59701	14340	38847	19187	15545
23.127500	31528	18804	21502	16915	32625	38635	41088	45809	16873	23472	14249	66253	15384	15924	16984	40963	32231	37501	44289	43494	35157	17101	11855	41283	33749	42489	22720	75792	36034	44408	48852	47599	15128	13417	14670	61473	81015	21672	25307	29224	35946	43538	38623	42661	21573	19654	18629	15478	22907	33188	58027	32523	44101	47622	47803	41399	24390	31282	14864	15174	65839	63445	54958	55754	44054	49537	63892	49342	21567	16870	17441	13615	82696	58021	34548	49832	40561	47400	50528	48030	19106	18385	18107	18717	47823	30313	20084	26497	55885	45548	61872	59168	13756	38748	18736	15641
23.216111	31500	20240	21446	17530	33930	37149	41721	46979	15800	22506	15527	66598	17148	16159	18219	40750	32140	35813	44650	45614	35419	18240	12700	40627	34858	42277	20001	75549	35596	43888	47749	48310	16625	12347	13472	60511	79693	19378	24407	28995	35666	43026	39338	40928	20330	19182	16542	15300	22738	33014	57053	32436	44714	48449	48247	41809	24793	31231	14586	15514	65680	64322	53337	55090	46958	50034	63252	49784	21936	15687	18385	12540	79902	58454	34388	48153	40896	46243	52347	47446	19747	18260	17761	17836	47754	30002	19459	27621	55981	45894	61755	60819	14193	38500	19532	14946
23.304722	30062	18550	20277	17054	34792	38083	41039	47368	16694	23773	15230	66508	16277	16011	16872	41157	33925	37192	45298	45190	36031	17345	13007	41253	35488	42299	21807	76092	35456	44987	49489	46325	15449	12791	15060	61272	82716	19598	25878	29014	35167	42726	39758	42128	21641	20070	17972	15915	23250	32784	56334	32064	45270	47096	47400	42496	25199	32641	15038	16570	65653	64846	52428	55118	45706	49620	64257	50628	21145	17177	17430	12302	79326	58511	33632	48434	40787	48045	52023	47535	19585	18096	17847	19845	48067	30281	19430	27156	54832	46159	62522	58485	14838	39077	18833	16846
23.393333	29883	19824	20578	17593	33584	39327	41191	46794	17177	22992	14756	66920	15335	16843	18913	40501	32583	36364	46050	45825	36170	17783	12289	40974	34934	43568	21390	74855	34725	44576	48622	48083	16485	13845	15115	61474	80402	19659	26647	28592	35494	43046	38226	41909	20691	20233	16793	16504	24296	32893	56495	32076	45554	48002	48288	42140	25511	32227	15089	15760	65382	64261	53739	56007	46017	47860	62275	50656	20515	16441	19163	11727	78693	58452	35349	49177	40254	47074	50540	48197	20529	16770	18799	18316	47683	30657	20419	26889	55480	46791	61229	58645	14254	39239	20255	14969
23.481944	30798	19400	20688	15146	32945	41246	41998	54142	14864	24196	14779	66223	17472	14529	15068	41069	32866	36102	44998	46189	37356	17521	13013	40934	34642	44240	22321	74798	36403	45208	48813	47830	15441	12855	13251	60869	80350	21751	26103	28234	36761	43817	38425	42315	21758	21370	17909	14846	22480	33596	58457	32758	44344	46789	48576	41683	25407	32018	15097	15929	67301	64446	52560	56668	44830	49985	63253	49033	20754	17859	18991	14087	80576	58046	35155	48552	40702	48630	50529	47536	20196	17828	17380	18543	48700	30186	20324	27581	55976	48324	62732	59365	14966	39495	18564	15359
23.570556	32069	19289	20778	16957	33946	38878	40549	51491	16363	25107	15379	68135	18345	15977	19023	41598	31725	36982	46002	46125	37639	18469	12529	41096	35047	46285	21050	75821	36043	44888	49073	46788	14305	12719	13968	60930	81722	20285	25781	29592	36782	44093	39960	42333	20915	19916	16407	14644	23785	32961	57018	32994	45769	46653	49215	41781	24901	33332	14930	15070	66470	66997	54268	55246	46165	49695	62697	49073	20261	16530	17243	13446	79771	58728	33787	49865	41491	47250	51773	46755	20098	17659	19213	19467	48526	30912	19520	27902	55719	47198	62279	59454	14017	39432	18604	15154
23.659167	31296	19543	21236	17541	33980	38474	41610	47288	16876	25058	15601	67091	16280	15939	18110	42706	33385	35517	45320	45477	36319	16728	12825	41274	35500	45189	22097	73840	35891	45168	49876	48803	12702	13517	13235	59594	83249	20420	25566	30042	35419	42935	38950	42186	22028	20001	16140	15732	24973	34798	57807	32100	45589	47415	47700	41703	26180	31752	13942	14416	66591	66004	55074	56725	45558	50192	63743	50553	19001	16269	17278	12840	77756	58216	35653	50415	40181	48604	50505	47122	20009	18058	17471	18099	49663	30782	19008	27422	55745	47891	62278	59173	14576	40029	19455	15670
23.747778	31297	18984	20488	18814	36015	38739	42498	48205	15401	24611	15843	67481	15089	17390	15840	43237	33006	36895	45755	45802	37467	17792	12947	41411	35184	44888	21669	78153	35894	45444	48579	48972	12477	12986	13523	61195	82937	21307	25751	30318	34904	44660	39281	41207	20872	19595	17955	14993	24773	33982	57019	32203	44881	47373	47301	41805	25444	31136	13581	15224	67604	66604	55473	55795	45908	50311	62330	49553	21725	16664	17814	13729	78902	58384	34168	50584	40230	47219	50403	49226	20468	19430	17239	18312	49429	31966	20304	27316	55704	46792	60621	60732	14307	39772	20072	16852
23.836389	33353	18854	20969	16023	32493	39412	41418	49090	15954	23980	14685	66766	17378	17855	17635	43306	33204	36550	46101	45506	36950	17487	12391	41833	36253	44278	21868	77024	34920	45736	48624	47973	13473	13153	13204	60893	82990	20828	28858	29990	33832	42970	38101	41919	20823	19194	16512	15334	21686	33884	57876	33071	45444	47040	49645	42207	26855	32874	14602	15656	66971	67692	55988	57188	44890	50128	61902	50286	19581	17141	17438	12156	78252	59864	35756	50104	40502	47500	51989	47453	20129	16675	17491	18574	48706	31971	19332	27423	55840	45556	61557	60277	13890	39238	18314	16602
23.925000	31686	20941	21738	18234	33802	39199	42784	48283	16045	24520	14069	65357	17176	15235	18171	43799	33494	36804	45436	45826	36956	18546	12973	41392	36166	44466	23050	76138	36459	45209	47752	47001	13356	12200	14020	61778	83606	20270	26847	29300	35848	43501	39799	42715	20788	20371	16190	15707	24399	33938	57213	33197	44711	47621	47928	42138	26475	32769	14457	15457	65524	66525	56144	55378	44655	50249	63456	50364	21435	17416	17800	15187	78628	57110	36661	50730	40045	48283	51911	48396	20580	18677	17921	17873	48990	31643	20994	27962	55538	48326	63444	58709	14393	40629	20467	15985
24.013611	33236	19146	22056	17691	34268	40114	41332	47749	15476	24313	14746	68317	17184	14534	18036	44089	34215	37186	45322	46029	38067	18105	12717	42813	36111	46022	22887	77211	34539	44596	47918	47140	13760	12533	14996	60463	82320	20934	28114	28912	35646	43925	38411	43404	20535	20996	16366	15884	23322	33138	58970	34110	45560	46724	48606	43156	26232	33378	15546	15438	65922	66095	54666	55021	46178	50961	62377	50762	22924	17628	18798	14122	78961	59375	36471	51786	41210	49386	50250	48488	20371	17561	17587	17323	48908	32573	19760	28373	54987	48056	62177	60213	14286	40937	20053	16191
24.102222	32115	20385	20476	18500	35388	39584	42466	48064	15771	24739	15280	67752	16523	15880	17033	43959	31436	39182	45684	46494	38621	19290	14589	42365	36443	46215	23255	78748	35974	45608	48206	47530	13982	12291	13662	60587	83291	21914	27107	30010	36515	42642	40508	42450	20737	19137	16566	15759	24138	34588	59141	33619	46172	47853	50399	41967	25865	33660	14738	14798	66678	67211	54377	56754	45461	49929	64136	50245	20870	16397	18091	13823	78022	59460	36375	51867	40110	49423	50720	48713	19585	16339	19321	18761	49471	31689	20231	27432	55095	48334	60751	59499	14106	39550	20126	15337
24.190833	32746	20247	21082	18515	34745	39556	42663	49199	15520	25539	17325	67306	18323	15795	18216	45069	34918	38769	45810	46914	37544	19510	12182	42743	36349	45919	22688	76421	37284	44534	48404	48301	15365	12765	13704	61109	81970	21678	27967	29324	35055	42764	38694	41854	21216	19265	16520	16684	22127	33503	58964	33476	43821	46866	48126	42333	26786	33231	14311	15242	66043	65505	54371	56547	46223	50498	62860	51053	21103	17852	18497	14643	79344	58638	36461	51168	41348	48293	50871	48948	20679	19562	17573	17566	49598	31732	21387	28288	58066	49228	62177	60554	14379	40026	20290	15766
24.279444	33546	18177	22110	16115	34150	38683	43059	49066	15817	25652	14968	67361	17920	16204	17539	45355	34221	38908	46988	45440	38556	19336	12791	42383	37751	45992	23009	76836	35472	45377	49029	48054	13501	12720	13418	63419	82629	22353	28452	29487	37522	43685	40436	41572	20192	19655	18195	15532	24142	34328	58931	33814	45843	48621	47704	41775	27160	34363	13882	14535	67717	68352	57885	57070	44793	49088	62979	49790	20171	16486	17496	12954	77563	59633	37342	51845	41900	48039	51791	48283	21251	19053	16763	17931	50323	33712	19475	28079	57756	47464	61105	59560	14489	41220	20610	16287
24.368056	35340	18905	22338	18505	35148	40222	42745	47567	15211	25219	14266	66592	17898	15427	18195	45064	34476	37679	44609	45412	39765	19422	13563	41568	37558	46014	23473	78062	34830	45045	49086	47597	13611	13990	14748	61742	84236	22621	28827	29327	37379	45611	39548	42916	21102	19926	17460	16909	24595	35614	60596	34294	46344	47452	48419	41847	27198	34035	13918	16249	67272	67418	57261	56379	44863	51315	62540	50622	20472	17143	18714	15140	80615	59064	37459	51256	41122	50168	51290	49671	20311	17805	18107	17779	49612	33444	21571	29700	57909	48004	61867	59039	14257	41402	20745	16030
24.456667	35064	20773	21230	19268	34275	39159	42891	48204	15281	25796	15965	69746	17405	17117	18784	44774	32927	39427	46100	46295	39685	19572	12639	42644	38100	46347	23313	77334	37332	46887	49697	47885	13777	12708	13019	61598	82423	22570	30866	29312	36889	43033	40220	42968	21267	21372	16732	15541	23584	35036	60712	33425	43627	47762	49941	42288	28002	35650	13350	16212	65926	66654	57215	58059	45426	50129	62654	51464	19404	16968	18227	14621	77272	60254	36475	52088	41255	47658	49969	48383	20629	17650	17891	17605	49397	33351	19598	29306	55712	48447	61309	59599	14002	40776	20443	16137
24.545278	32720	18631	22117	18218	35210	40172	43841	48512	16086	26247	14326	66002	18086	15897	18910	45104	35158	38393	44853	45620	38986	21248	12158	42991	38427	47089	24530	75551	36523	44678	49027	48386	13129	13852	13423	61056	82571	22571	28497	30762	35435	45360	39572	42944	21593	20837	16652	16660	23719	35582	60143	34889	43365	47148	48489	42148	28536	34769	14618	15225	67636	67019	55217	57309	46116	51148	63557	50567	22267	19219	18694	15371	81577	60440	37493	52510	42262	48844	51527	50587	21490	17624	19424	19035	50083	33506	20025	29136	57553	48611	62844	59519	14414	40768	21299	16489
24.633889	34566	19282	21603	16926	34259	39669	42662	49497	14972	26003	14965	69365	19057	16176	17205	45298	33672	39094	46321	46662	38826	23726	12953	43528	38765	47334	25838	77829	37226	45049	49475	47913	14837	12836	13485	62738	84176	25168	29503	30001	35376	44216	40095	43128	21016	20753	16181	15904	23398	36409	60294	34218	44766	48090	50619	42316	27972	34512	13644	15549	67588	66893	56340	57067	45340	52156	62668	50266	16334	19465	19062	13768	79151	60348	37633	53350	40598	49815	50446	48601	19233	17562	18224	18385	50564	33887	19678	29217	57197	47861	63371	58601	14468	41731	20082	16591
24.722500	35650	19917	21998	18658	35065	40598	42966	49441	16118	27313	16934	69340	18508	16651	20041	46804	32945	38382	46584	46054	38925	20497	11231	43508	38693	47405	25624	77219	35939	45624	49943	48253	15548	12597	13085	61255	83956	23070	29937	30172	35352	43106	40741	42455	20692	19997	15976	15083	23234	34945	59439	34163	47530	48842	48408	41209	28297	35278	15178	14666	68493	67749	58135	57563	47351	50180	62441	50698	19110	18034	18247	14459	80234	61911	38628	52160	41401	48146	51559	48232	20645	18377	18287	18792	49787	33204	19958	27961	56181	48080	62812	60517	13537	41775	20413	16362
24.811111	34060	19625	22226	17116	34139	40181	42268	49702	16762	26943	17152	70455	17722	15993	18147	46398	33776	39120	45740	45779	39028	20913	12383	43540	38393	48912	23917	78772	35791	45373	49449	47679	14717	12545	12550	61534	83068	23403	29980	30644	36585	46041	39597	43289	21297	19903	15416	15686	22960	35990	62106	35175	45281	47956	49957	42513	27916	35956	14674	14629	69243	66006	56777	57752	46653	50707	62909	50797	17989	17460	18925	14345	78244	60168	38187	51957	40777	48016	52120	49835	21223	19357	19328	18242	50799	34246	21186	29809	57942	49197	63112	59642	13859	41794	22742	16120
24.899722	35043	19885	21756	18500	35113	40697	42721	49624	15856	26743	15902	69848	19692	15344	19284	47489	31529	37463	46892	47069	38914	21515	11799	43538	38111	48016	23329	76916	36975	44327	48819	49401	15426	12846	13290	61008	85672	21819	30214	29954	35258	44538	39312	42527	21134	20703	15552	15587	23302	35178	59712	34141	45223	47366	48912	43096	27653	35199	14626	14632	68431	67208	56954	58747	44794	50386	63500	49850	18723	17591	19416	14704	78262	61644	37893	52601	40766	48483	52195	48969	21051	18824	19205	17935	50271	35135	21035	30335	57969	47108	61746	59586	14191	42052	21261	16345
24.988333	36984	20526	20242	17867	35840	39288	42699	49860	16700	27542	16975	70086	17585	15124	18369	46168	32319	37161	46522	46329	41424	21353	13259	43809	39362	48724	24990	80809	35517	45011	48877	49403	14728	13462	14465	61838	84602	24372	30476	29949	36358	44090	39425	43141	20714	20875	15777	15179	23092	35823	61117	35577	45692	49631	48936	42917	27330	35426	13906	14864	67942	67672	58322	57330	46532	51402	63148	50574	17448	18664	18192	15435	79426	61547	38930	52524	43112	48770	52609	48887	20341	17647	17864	19418	49656	34642	21481	29656	57578	48238	62833	58472	13914	41404	21666	17520
25.076944	34893	21869	22052	17276	33673	40304	42659	48420	14773	26796	15273	69056	19099	16277	18431	46130	34643	37151	46810	46548	41068	21563	12494	43887	39173	49453	25166	77570	36725	44971	48088	48597	14752	12714	13856	60488	83522	24254	30125	30682	36010	44358	40715	43074	20729	20484	18650	14744	23202	34997	60149	34777	46020	47925	48176	43234	28412	35989	14464	14348	68423	67065	59116	57896	46223	50381	63671	51292	17567	19295	19095	16731	78418	61062	39184	52543	42022	48766	51605	48992	19573	17012	18532	18312	50467	34558	21807	30115	57592	47209	63319	59922	14584	42456	20925	15604
25.165556	35568	20709	22518	19033	35092	40390	42339	50674	15202	27450	15387	67879	17793	15448	18371	46663	35426	38606	46532	46039	40847	23187	12040	43874	39817	49550	26483	78504	36962	45600	48569	48141	14551	13156	13780	60870	83180	23804	30861	28660	35511	44253	40382	43322	21166	20804	15777	14616	25516	36100	61052	35236	46665	48944	49501	42954	28357	36167	14609	15179	68049	66824	58384	58533	45114	50828	63186	49917	18087	18399	18888	14751	80278	61636	39166	53003	42369	48993	52768	47985	19794	16863	18917	17764	50212	35194	20960	30663	55953	47560	64717	60992	14138	42048	22044	15221
25.254167	37701	19728	21003	17748	33707	39919	41127	50254	15415	27999	15530	69127	19783	16435	17959	48115	34810	38196	45742	46119	40166	22607	12864	44279	39403	49326	23871	77892	37109	46126	49232	48100	14394	11978	14321	61340	83290	25438	31740	27784	35141	43672	40082	42300	20918	19897	16370	15380	23894	36415	61251	34654	44052	47715	48620	43321	29543	36220	16543	15219	67237	67293	56873	57348	45150	50402	62657	51512	19005	19950	20673	15770	79117	61642	39765	52100	40864	47893	51427	50214	20633	17963	19400	18174	50286	33677	20617	29775	56517	48398	61749	59651	14665	42480	22628	15528
