Time	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	H01	H02	H03	H04	H05	H06	H07	H08	H09	H10	H11	H12
1.888889	24755	26189	27071	28231	28812	28364	28961	28867	28429	28807	28177	28035	25151	26908	27151	27850	28617	29278	29599	29593	28997	28824	28364	28287	25885	26942	27053	29238	29000	29588	29001	28758	28773	28826	28748	28183	25491	26333	27378	28052	28661	28881	29439	28454	27817	27968	27874	27652	25921	26628	43716	42687	28575	28946	29638	29110	28805	39626	28477	31221	25997	26471	26594	27653	28305	28702	29189	28748	28944	28507	29377	28671	25678	26283	27194	27346	28465	28633	28563	29149	28573	28766	28224	31438	28575	26019	25975	26730	27893	27337	27706	28168	27764	28094	27955	27680
1.911111	25200	26218	27085	28503	29206	28708	29011	29100	28899	28947	27898	28545	25375	26931	27323	28395	29115	29306	29494	29601	29161	28643	28454	28963	26725	27671	26891	29008	29093	29402	28935	29021	29060	29088	27973	27972	26276	26490	27171	27861	28504	28650	29444	28632	28073	28524	28082	27899	26267	26593	43198	43646	28139	29384	29149	28815	29343	33219	28807	30884	26198	26313	26476	27387	28430	28504	28758	28977	28622	28641	29153	28748	25551	26185	26724	27686	28363	28766	29196	28793	28725	28147	28277	30549	28039	26306	26292	27208	27516	26761	27369	27826	27527	27953	28004	27583
1.933333	24937	26370	27340	28050	28743	28636	29395	28640	28680	28351	28070	28608	25198	26670	27045	27971	29022	29580	29108	29593	28921	28488	28296	28984	26318	27395	27346	29169	29207	29429	29234	29119	29133	28607	28631	28492	25839	27018	27121	27881	27907	28675	29199	28405	28539	28385	28385	27902	25697	26294	43994	43319	28639	29094	29650	29035	29288	41628	28524	31062	26096	26423	26605	27572	28502	28664	28485	28783	28703	28421	29548	29040	25811	25699	26571	27891	28303	28464	28900	28941	28373	28844	28469	29913	28320	25868	25871	26603	27606	27127	27598	27787	27604	27796	28050	27707
1.955556	24851	26197	26926	28375	28690	28703	29224	28830	28888	28579	28217	28419	25232	27034	26984	28496	29404	29676	29595	29502	29310	28690	28812	28583	26260	27543	27051	29061	28701	29093	29160	29265	29002	28894	28307	28195	26146	26826	27402	27590	28285	28915	29620	28381	28565	28649	28105	27811	25888	26455	43618	43390	28439	29178	29460	29200	29000	41476	28501	30772	24854	26133	26305	27481	28307	28284	28948	28958	28906	28142	29107	28885	25467	25890	27355	27763	28639	28792	29004	28958	28906	28764	28047	30149	28021	25711	26223	26801	27424	26897	26812	28054	27852	28009	27614	27438
1.977778	25068	26353	27094	28389	28578	28610	29017	28588	28135	28732	28347	28433	25162	26765	27304	28330	29079	29237	29231	29350	29310	28956	28343	28957	25982	27148	27064	28779	28866	29355	28800	29005	29133	29135	28141	28282	25890	26869	27582	27817	28596	29076	29237	28646	28433	28256	27999	27261	25618	26673	43530	43247	28180	28936	29231	29203	29246	43425	28286	30236	25927	26412	26704	27835	28040	28456	28898	28600	28859	28595	29627	28690	25857	26246	26824	27261	28213	28394	28895	28693	28448	28684	28268	30034	28213	25830	26030	26910	27454	27134	27430	27995	27824	28178	27666	27334
2.000000	24611	26419	27225	28723	29084	28363	29421	28847	28495	28769	28031	27995	24929	26697	26894	28284	29109	29022	29347	29457	28703	28733	28299	28432	26210	27189	26752	28770	29308	29058	28918	29210	28669	28613	28323	27936	25654	26613	27321	27377	28138	28721	29002	28488	28118	28227	28228	27965	25863	26375	43087	42830	28499	28693	29551	28815	28922	34728	28352	30743	25829	26267	26738	27559	28544	28443	28940	28575	28312	28040	29092	28984	25648	25995	26641	27591	28602	28729	28682	28717	28346	28628	27900	30712	28275	25756	26562	26559	27253	27165	27059	28007	27741	27817	27741	27340
2.022222	24710	25802	26941	27662	29105	28566	28619	28904	28552	28316	27809	28055	25087	26710	26990	28441	29263	29022	28894	29723	29012	28272	28438	28831	26023	27265	27315	29127	28829	29061	28814	28993	28703	28661	28399	28245	25676	26607	27402	27439	27929	28915	29301	28025	28170	28303	27987	27434	25195	26516	43299	42322	28703	29060	29670	28746	28968	37267	28482	30081	26021	26481	26323	27215	27925	28975	28810	28512	28682	28081	28856	28457	25457	25997	26166	27755	28248	28657	28983	29033	28744	28500	28196	29688	28126	25824	25819	26650	27434	26883	27433	28003	27650	27391	28278	27414
2.044444	24534	26176	26534	28052	29010	28637	28954	28739	28300	28737	28156	28102	25157	26586	26958	28258	29095	29316	29303	29543	28903	28758	28072	28327	25914	26798	26875	28624	28575	29155	29023	29270	29117	28472	28134	28006	25892	26375	27080	27422	28114	28872	29108	28209	27861	28464	27874	27997	26079	26415	43764	43114	28299	29336	29640	29190	28621	38416	28319	30206	25544	26400	26144	27434	28274	28499	28775	28536	28258	28587	29346	28627	25668	26062	27057	27771	28502	28530	28874	28820	28504	28329	28222	29811	28310	26127	25761	26492	27423	26771	27572	28138	27813	27499	27508	27581
2.066667	24799	26407	26785	28429	28863	28835	29283	28517	28259	28770	28134	28110	25192	26797	26792	28072	28937	29072	29237	29433	28864	28464	28442	28521	25880	27421	26574	28589	28846	29201	28859	29004	28565	28895	28422	28008	25938	26598	27436	27868	27956	28990	28940	27780	28390	28128	28037	27736	25521	26466	42980	42916	28187	29045	29489	28956	29348	35281	28846	30353	25782	26475	26311	27561	27977	28168	28740	28433	28547	29021	29265	28776	25420	25616	26685	27312	28435	28323	28648	28807	28614	28848	28209	30142	28088	25764	26354	26364	27639	26774	27446	27817	27292	27805	27763	27745
2.088889	24939	26082	27353	27921	29018	28735	28711	28576	28341	28084	27961	28198	24938	26824	27081	27926	28937	29083	29334	29170	29052	28697	28358	28730	26065	26466	27416	28840	29031	28917	28588	29314	28776	28545	28363	28298	25951	26813	27447	27411	27851	28853	28836	28302	28261	28206	28061	27943	25749	26446	42965	43116	28447	28751	29020	28854	28706	41927	28023	30164	26037	26486	25986	27605	28202	28405	28927	29023	28465	28531	29141	28326	25175	25888	26310	27610	28538	28461	28698	28734	28269	28318	28167	30095	28592	26199	26473	26601	27748	26813	27251	28147	27091	27452	27436	27258
2.111111	24689	26214	27128	28194	28628	28861	29006	28801	28551	28322	28350	28077	25144	26738	26699	27985	29001	29019	29527	29608	28760	28591	28179	28039	26081	26856	26962	28714	28923	29287	28817	28987	29068	28854	28133	28491	26039	26329	26890	27628	28552	28775	29361	27965	27984	28109	27900	27888	25669	26655	43228	43014	27913	28997	29692	28706	28711	41258	28221	30232	26243	26495	25835	27363	28116	28256	28596	28396	29015	28105	29368	28082	25948	25580	26638	27721	28016	28641	29051	28882	28437	28455	28394	30046	28221	26092	26747	26255	27515	26963	27268	28133	27868	27854	27627	27112
2.133333	24863	25626	26983	28267	28434	28331	28932	28772	28492	28425	28082	28266	25377	26608	26931	28564	28954	29349	29610	29269	28509	28513	28364	28350	26140	27101	27245	29020	28629	29059	28818	28695	29463	28452	27950	28299	25970	26590	27413	27373	28073	28455	28855	28080	28165	28213	27507	27952	25598	26437	43158	43330	28126	29028	29498	28686	28757	39299	28082	30093	25838	26127	26436	27049	28070	28562	28581	28601	28426	27983	29087	28763	25476	25841	26624	27608	28136	28353	28969	28722	28508	28983	28640	29742	27734	26034	26484	26932	27515	26868	27073	27802	27509	27613	27715	26785
2.155556	24856	26502	26624	28495	28761	28412	28851	28597	28255	28502	28081	28091	24922	26431	27470	28076	28894	28737	29139	29310	28666	28380	27997	28271	25986	26953	27024	28491	28728	29467	29041	28774	28926	28080	28605	28302	25683	26244	27173	27666	28258	28458	28941	28007	28750	27800	28218	27735	25886	26478	43043	43001	27665	28649	29459	28568	28498	37898	28338	30138	25884	26686	26174	27627	28121	28828	28596	28182	28887	28530	29086	28897	25595	25740	26701	27493	28243	28223	28629	28551	28222	28769	28160	29586	27786	25540	26298	26516	27510	26958	26891	28205	27702	27561	27805	27039
2.177778	24778	26013	27138	27998	28652	28520	28877	28891	28671	28656	28104	27969	25193	26652	26546	27800	28719	29093	29217	29382	28742	28299	28162	28899	26100	27149	26763	29068	28658	29608	28988	28840	28656	28633	28014	28868	25959	26398	27624	27569	28188	28619	29051	28101	28277	28229	27758	27479	25704	26429	42481	42755	28397	28826	29183	28871	28652	42877	28782	29985	26189	26554	26655	27556	28202	28530	28685	28490	28392	28565	28842	27990	25319	25716	26700	27488	27742	28472	28644	28551	28222	28540	28219	29344	28100	25834	26386	26245	27443	27103	27062	27786	27937	27812	27583	27252
2.200000	24326	25790	26675	28682	28339	28589	28429	29108	28226	28445	27610	28092	25358	26529	26839	28174	29296	29258	29427	29187	28760	28588	28128	28567	25703	26893	27108	28897	28607	28975	28701	29082	28768	28636	28081	28074	25962	26247	27343	27380	28278	29008	28696	28314	28390	28186	28241	27640	25680	26231	43087	42915	28139	28561	29362	27976	29161	36142	28219	29953	25933	26700	26317	27596	28161	28548	28830	28685	28352	28569	29278	28715	25169	25721	26660	27756	28296	28353	28835	28578	28449	28824	28209	30089	28022	26007	26256	26522	27644	27138	27541	27486	27230	27659	27339	27110
2.222222	24798	26374	26889	28424	28981	28705	29185	28855	28284	28895	28164	28127	24884	26986	26936	28038	28809	29008	29242	29652	28405	28695	28311	28565	25953	27266	26958	28929	28890	28890	28394	29162	28765	28452	28318	28429	25799	26550	27409	27627	27693	28527	28964	28139	28003	28577	28320	27582	25636	26125	42825	43254	28106	28840	29132	28806	28830	39293	28209	30006	25895	26465	26058	27507	28384	28481	28690	28382	28706	28578	29198	28465	25446	25728	26847	27547	28113	28696	28493	28589	28316	28312	28968	30409	28208	25677	26386	26499	27111	26760	27306	27838	27526	27113	27330	27253
2.244444	24664	26002	27137	28364	28911	28658	28359	28342	28354	28390	27961	28245	24999	26581	26883	27866	28964	29073	29062	29398	28887	28067	28841	28949	25863	26528	26969	28932	28792	29235	29017	28707	28472	28478	27893	28479	25894	26398	27300	27109	27836	28954	28861	28387	28364	27991	28083	27480	25981	26562	42676	42840	28296	29017	28992	28248	28565	35149	28371	30368	26301	26074	26313	27899	28333	28811	28531	28195	28739	28410	28930	28840	25227	25450	26361	27227	28285	28528	28935	28902	28531	28745	28490	28821	27821	25759	26135	26112	27316	26909	27374	27608	27474	27595	27561	27228
2.266667	24810	25793	26582	28545	28560	28716	28648	28551	28195	29100	27794	28021	25018	26841	27241	28167	29192	29270	29300	28939	28595	28349	27663	28308	26677	27408	27064	28555	28441	28843	28837	28933	28606	28686	28078	28644	25530	26476	27475	27538	27500	28714	29110	27907	28222	28202	28096	27725	25523	26530	42847	43482	28286	28823	29380	28678	28615	42787	28016	30114	25928	26370	25961	27615	28004	28480	28550	28336	28493	29093	28903	28673	25776	26035	26368	27293	27727	28547	28456	28774	28438	28594	28121	29298	28073	25775	26299	26851	27454	26876	27448	27746	27568	27488	27579	27512
2.288889	24638	25979	27309	28196	28775	28531	28629	28450	28383	28464	28237	28275	24942	26724	26570	28143	28708	29279	29495	29016	28660	28313	28313	28887	25849	26781	26639	28812	28804	28834	29173	28956	28782	28454	27942	28243	26215	26482	27177	27538	27946	28846	29038	28195	28175	27966	28046	27494	25392	26443	42369	42870	28298	29034	29506	28444	28558	39669	27685	30048	25875	26323	26210	27819	27980	28247	28257	28116	28584	28735	28864	28339	25588	25829	26918	27571	27942	28542	28766	28862	28156	28309	28003	29125	28310	25856	26384	26511	27357	27330	27169	27657	27623	27757	27540	27288
2.311111	24828	25858	27045	28070	28909	28539	28812	28400	28504	28542	27962	28487	24871	26483	26993	28094	29465	29380	29293	29077	28401	28347	27735	28788	25912	27133	26684	28796	28623	28651	28913	28653	28897	28626	28032	28601	25662	26390	27479	27604	27989	28470	28969	28605	28165	28261	27792	27466	25546	26338	42913	42323	28144	28627	28994	28111	28655	42424	28419	30350	26188	26351	26319	27349	27910	28246	28912	28418	28646	28131	28830	28464	25429	26035	26426	27375	28161	28191	28534	28905	28167	28276	28190	29447	27959	26106	26082	26668	27077	26855	27435	27986	27940	27592	27605	27172
2.333333	24900	26242	26686	27788	28540	28321	28536	28449	28462	28172	27661	28151	24685	26550	26968	28141	28815	28808	29078	29507	28892	28787	28156	28642	26055	26845	26750	28772	28313	28725	28258	28619	28743	28024	27919	28272	25652	25975	26844	26867	28097	28466	28974	28464	28122	28163	28003	27802	25536	26384	42946	42324	27838	28730	29032	28647	29142	42885	28529	30266	25870	26076	26370	26834	28359	28490	28569	28324	28381	28585	29054	28588	25484	25537	26204	26997	28438	28524	28711	28975	28513	28239	28059	28789	28084	25548	26185	26329	27257	27105	27260	28068	27150	27663	27773	27316
2.355556	24815	26050	26935	27803	28405	28485	28371	28229	28182	28420	27719	27847	25041	26372	26852	28640	28467	29020	28890	29212	28329	28385	28406	28324	25890	26966	26940	28833	28655	28842	28671	28540	28924	28293	27913	28184	25946	26626	27350	27888	27691	28373	28815	28232	28356	28009	28039	27913	25572	26172	43032	42242	28217	28676	29488	28371	28743	36482	27813	30010	25720	26582	26568	27384	27482	28686	28170	28142	28347	28298	29172	28624	25563	25944	26433	27212	28142	28538	28652	28454	28492	28642	27870	29091	27729	26039	26159	27034	27335	27004	27148	27248	27167	27243	27234	27402
2.377778	24643	25885	26971	27795	28619	28478	28683	28695	28538	28311	27574	28497	24670	26483	26661	28025	28834	28923	29110	28812	28573	28216	27493	28587	25712	26997	26924	28563	28605	29309	28535	28852	28445	28240	27963	28312	25385	26553	27132	27337	28026	28470	28824	28427	28317	28396	27816	27556	25760	26507	42507	42429	28138	28841	29020	28187	28291	37887	27868	29936	26013	26100	26020	27432	28471	28475	28233	28357	28427	28570	28868	28633	24925	25722	26372	27168	28026	28463	28650	28681	28448	28854	28171	29610	27626	25876	25911	26831	27431	26619	27029	26983	27252	27132	27582	26959
2.400000	25017	25911	26774	28318	29167	28241	28860	28429	28287	28480	27908	28020	25052	27024	26795	27886	29490	28939	28925	29228	28281	28625	28403	28005	25669	26914	26693	28917	29147	29232	28642	28680	28755	28806	28154	27898	25379	26508	27124	26832	27921	28654	28851	28151	27893	28153	27799	27613	25629	26508	43023	42695	27816	28427	29211	28525	29047	33504	27793	30146	25845	26767	26310	27365	28039	28293	29148	28277	28438	28272	28857	28546	25222	25831	26598	27087	27707	28184	28600	28674	28321	28607	28075	29385	28209	25999	25860	26781	27286	26884	27218	27457	27044	27409	27426	27180
2.422222	24629	26078	27315	28248	28638	28693	28770	28623	28321	28233	27991	28444	25113	26837	27134	27961	28941	28867	29090	29536	28957	28640	27802	28246	26077	27218	26676	28709	28384	29145	28545	28629	28329	28076	27871	28173	25671	26518	27186	27421	27877	28449	28480	28106	27978	28357	27861	27420	25360	26354	43047	42504	28010	28497	28985	28763	28634	39045	28135	29950	26252	26428	26210	27415	28166	28511	28999	28719	28591	28593	29156	28596	25308	25879	26947	27398	27902	28323	28273	28768	28245	28429	27674	29954	28217	26158	26025	26430	27517	26546	27050	27299	27295	27490	27406	27098
2.444444	24610	26072	26746	28097	28552	29031	28565	28293	28687	28567	28105	28096	25177	26538	27417	28112	28424	28834	28811	29314	28751	28403	27987	28412	26221	27166	27044	28785	28415	28937	28728	28881	28679	28263	27999	28002	25428	26343	27104	27093	28161	28182	28765	28246	28174	28026	27923	27545	25488	26346	42236	42522	28374	28679	28907	28607	28982	34548	28493	29992	25739	26336	26095	27408	28159	28284	28894	28235	28086	28488	29028	28323	25204	25751	26359	27118	28124	28125	28176	28855	28037	28489	28141	29405	28116	25667	26126	26638	27160	26527	27199	27777	27742	27123	27765	27177
2.466667	24806	26126	26609	28275	28593	28319	28692	28534	27791	28557	27773	28198	24991	26547	26272	28295	28718	28553	29382	29278	28532	28418	28119	28409	25941	27002	26673	28349	28426	28957	28484	28765	28320	28295	28129	28226	25671	25991	27079	27183	27893	28435	28751	28467	27990	27989	27939	27748	25640	26415	42862	42084	28310	28709	29374	28567	28953	38891	27814	30181	25893	26149	26609	27251	28307	28409	28876	28501	28509	28068	28937	28752	25266	25848	26791	27097	28173	28373	28642	28758	28541	28542	28122	29217	27846	26056	26361	26141	27464	27166	27296	27722	27408	27174	27452	27046
2.488889	24900	25835	26867	27908	28451	28320	28776	28479	27981	28696	28027	28032	24723	26624	26831	28237	28542	28842	29153	29253	28719	28160	28114	28584	26021	26875	26926	29360	28665	28618	28369	28944	28582	28451	27898	28399	25942	26266	27294	27122	27638	28581	28443	28225	27852	28179	27725	27337	25467	26394	42772	42921	28276	28842	29237	28263	28402	38318	28114	30000	25530	26332	26338	27376	27972	28585	28227	28236	28499	28185	28748	28404	25816	25759	26294	27207	28272	27960	28131	28023	28211	28615	27903	29589	28194	25874	26083	26158	27349	26660	27365	27927	27657	27520	27675	26956
2.511111	24881	25993	27062	28084	28486	28490	28539	28417	28385	28248	27668	28276	24814	26516	26605	28226	29002	28891	29650	28929	28861	28281	28543	28657	25883	26881	26797	28558	28707	29044	28684	28837	28332	27996	28425	28238	25711	26409	27273	27205	27631	28812	28812	28032	28091	28411	27643	27601	25112	26030	43412	42770	28253	28955	29578	28634	28345	40252	28573	30250	25686	26156	26667	27494	28389	28248	28583	27993	28374	28167	29145	28377	25408	25597	26177	26905	27978	28265	28340	28402	28317	28118	28122	29199	28231	25902	26294	26519	27153	26505	27216	27346	27523	27679	27728	27445
2.533333	24985	25983	26733	28102	28893	28520	28696	28139	28475	28650	28010	27899	25013	26454	26787	27974	28622	28751	29294	29365	28474	28259	28169	28266	26277	26708	27072	28753	28718	28341	28459	28322	28958	28299	28169	28320	25746	26865	26789	27172	27396	28793	28536	27570	28047	28163	28057	27702	25795	26170	42585	42700	27838	28641	28543	28398	28460	33206	28472	29963	25800	26396	26117	27404	27949	28233	28167	27983	28376	28124	29019	28333	25056	25902	26416	27239	27920	28113	28317	28225	28230	28250	28002	30603	27992	25603	25881	26758	27318	26765	27129	27597	27421	27692	27558	27316
2.555556	24729	25836	26521	27704	28265	28298	28763	28531	28539	28248	27654	28451	24785	26543	26910	27821	28650	29061	29048	28974	28825	28136	28008	28416	25695	26924	26307	29128	28460	28750	28940	28490	28160	28192	27832	28000	25600	25903	27477	27170	27897	28439	28585	27865	27978	28257	27449	27434	25402	26624	41909	42805	28103	28961	28907	28673	28259	39741	28071	29533	25768	26669	26191	27126	27850	28480	28537	28209	28641	28532	28627	28425	25544	25900	26640	27722	28192	28526	28766	28613	28109	28719	28116	29196	27753	25568	26349	26411	27382	26547	27191	27592	27529	26786	27545	27058
2.577778	24760	26226	26479	27917	28379	28171	29037	28455	28428	28391	28106	28086	25333	26039	26629	28104	28666	28747	28996	29137	28663	28540	28082	28343	25830	27028	26916	29428	28244	28734	28829	28609	28349	28220	27919	28148	25626	26181	26970	27274	27800	28620	28940	28071	28045	28174	27733	27074	25447	26521	42263	42422	27809	28426	28441	28385	28830	36227	27871	29767	25607	26345	25960	27519	27968	28426	28407	28310	28206	28254	28913	28542	25286	25426	26650	27574	28050	28336	28713	27803	28426	28385	27962	29499	28170	25814	26241	26646	27126	26465	26978	27634	27240	27276	27515	27404
2.600000	24559	25749	26846	27918	28300	28667	28713	28432	28274	28664	27862	28316	25007	26434	26684	28206	28464	28886	28664	28978	28539	28753	28143	28441	25695	26900	26374	29121	28689	28485	28362	28451	28552	28231	28021	27856	25572	26454	27154	27301	27677	28546	28375	27923	28428	27608	28013	27312	25621	26563	41810	42405	28045	28614	28736	28373	28095	37688	28197	29818	25560	26110	25735	27427	27915	28821	28648	28462	28308	28593	28616	28443	25343	26135	26386	27323	27818	28187	28544	28384	28414	27859	27790	29455	28028	25453	26371	26589	27135	26978	27042	27323	27505	27182	27459	26986
2.622222	25145	26097	26984	27565	28194	28265	28776	28737	27782	28527	27549	28322	25090	26410	27155	27976	28393	29036	28829	29349	28897	28174	27834	28572	25983	26831	26676	28471	28192	28716	28465	28266	28269	28740	28011	28083	25438	26813	26777	27083	27899	29206	28534	28225	28226	28378	27911	27416	25883	26134	42302	42761	27973	28474	28951	28643	28553	38195	27971	29888	25663	26033	26527	27627	27923	28065	28236	28025	28466	28225	28794	28601	24952	26040	26300	27009	28332	28301	28529	28319	28081	28354	27997	29955	27945	25676	26165	26667	27503	26737	27180	27276	27466	27460	27480	27145
2.644444	25056	26309	26467	28080	28601	28696	28449	28757	28598	28349	28054	28410	24769	26373	26793	28025	28721	28856	29028	29603	28724	28114	28299	28130	25897	26980	26580	28836	28354	28586	28774	28710	28275	28722	28396	28441	25595	26037	27280	27047	27681	27981	28724	27941	27604	28012	27389	27476	25247	25975	43043	42438	27613	28824	29070	28319	28647	33430	28274	29585	25753	26201	26155	27180	28151	28466	28839	28075	28416	28182	28719	28761	25276	25773	26406	27253	27802	28411	28348	28390	28159	28321	27814	28956	28046	25748	26012	26479	26965	27156	27332	27237	27424	26906	26826	27283
2.666667	24517	26099	26721	28011	28606	28533	28853	28654	27782	28521	27843	28142	25009	26474	26726	27974	28650	28478	28735	28954	28465	28085	28096	27740	25848	26769	26277	28638	28495	28588	28035	28504	28375	28222	28066	28038	25952	25865	27198	27144	27705	28399	28704	27775	28019	28058	28178	27902	25498	26238	42315	42124	28068	28594	28838	28163	28685	39529	28277	29559	25681	26449	26116	27447	28078	28310	28536	28160	28351	28225	28611	28838	25199	25456	26297	27243	27823	28040	28627	28713	28062	28427	28049	29013	27904	25724	25843	26637	27596	27025	27308	27480	27433	27519	27783	27740
2.688889	24927	26011	26651	28144	28767	28573	28897	28271	27932	28099	27434	28310	24564	26093	26759	28041	28386	28786	29532	29074	28377	28146	27754	28615	25913	27138	26612	28718	28393	28806	28402	28769	28380	28299	28223	28133	25415	26427	26964	27232	28002	28458	28757	27958	27883	28021	27885	27670	25798	26115	42122	42763	28116	28805	28505	28864	28539	36851	28388	29269	25771	26102	26127	27542	27478	28205	28652	27934	28046	27930	28563	28321	25187	26046	26343	27086	27776	28592	28168	28630	28419	28602	27737	29125	27871	25334	26218	26567	27275	26916	27133	27924	27453	27500	27148	27199
2.711111	25086	25879	26544	28230	28640	28534	28637	28178	28370	28393	28042	27916	24895	26600	26995	28065	28814	28983	29121	28993	29042	28585	28320	28340	25783	26705	26490	28808	28374	28675	28653	28542	28577	28530	28000	27969	25276	26307	27166	27150	27749	28642	28563	28266	28204	27650	28038	27352	25685	25856	42095	42200	27836	28478	28928	28378	28704	38018	27902	30121	25681	26194	26108	26982	27807	28438	28624	28731	28502	28596	28568	28404	25248	25744	26230	27154	28234	28423	28340	28329	27896	28479	28044	28909	27514	25874	25972	26786	27488	26768	26996	28025	27480	27456	27867	27470
2.733333	24984	26040	26736	28148	28784	28361	28727	28738	28308	28181	27900	28163	24821	26498	26631	27793	28620	28813	29079	29013	28846	28220	27819	28101	26433	26692	26316	29071	28534	28469	28908	28720	28424	28282	28136	27778	25486	26143	26921	26745	27732	28719	28598	27704	27919	28129	27703	27463	25046	26182	42049	42161	28342	28747	29203	28462	28299	37550	28229	29347	25723	26004	25690	27142	28156	28413	28364	28164	28730	28110	28743	28389	25184	25773	26480	27154	28159	28054	28349	28362	28166	28008	28249	28876	27874	25608	26294	26579	27183	26662	27250	27329	27335	27219	27614	27114
2.755556	25140	25850	27029	27905	28958	28490	28985	28602	27895	27951	27661	28497	24658	26609	26520	27859	28982	28604	29271	29049	28587	27949	27780	28632	25803	26929	26725	28643	28874	28689	28853	28853	28456	28301	27788	27987	25696	26192	27090	26964	27720	28443	28458	27938	28190	28040	27893	27397	25541	26321	42100	41910	28188	28897	29093	28308	28876	33416	28259	29631	26019	26241	26332	27162	28376	28437	28623	28289	28131	27838	28800	28159	25490	25675	26414	27126	27747	28658	27999	28592	27783	28674	28264	28626	27758	25988	26122	26459	27271	26552	27021	27337	27360	27154	27534	27165
2.777778	24887	26394	26769	27924	28864	28270	28555	28368	28593	28424	27511	28081	24589	26211	26742	28219	28577	28896	28846	29151	28284	28073	27813	28421	26089	26620	26713	28797	28514	28816	28743	28612	28425	28762	28002	27820	25488	26553	26777	27075	27923	28320	28565	27974	27704	28181	27807	27676	25754	26245	42332	42431	27859	28790	29049	28396	28871	42467	27835	29582	25670	26372	25959	27548	27633	28389	28374	28358	28133	28032	28949	28372	25198	25700	26254	27288	27838	28233	28683	28168	28018	28085	28525	29472	27996	26005	25991	25931	27167	26778	27267	27700	27565	27051	27362	27345
2.800000	24698	25998	26587	27899	28738	28542	28696	28541	28330	27900	27295	28351	24787	26655	26646	28002	28591	28549	29005	28871	28372	28330	28144	28424	25848	26670	26560	28854	28417	28692	28697	28772	29029	28212	28059	27943	25495	26012	26709	26798	27881	28354	28685	28074	28216	27720	27556	27398	25305	26252	41622	41895	27996	28598	28329	28325	28552	40574	27960	29509	25880	26205	26213	27482	27665	28383	28829	28198	28040	27862	28639	28296	25101	25330	26472	27138	27992	28154	28263	28079	28189	28243	28073	29813	27866	25682	26074	26612	27132	26305	27442	27671	27204	27239	27426	27141
2.822222	24826	26037	26691	28128	28469	28447	28862	28571	28162	28241	27714	28050	24525	26386	26592	28056	28714	28644	28949	29133	28893	28278	28143	28116	26044	26553	26959	28741	28255	28672	28294	28719	28419	28103	27611	28142	25621	26048	26899	27186	27769	28335	28700	27467	27910	28037	27910	27372	25384	26020	41832	42340	27390	28414	28435	28454	28442	35639	27999	29430	25608	26218	25920	27357	27716	28759	28269	27810	28437	28669	28608	28514	25189	25813	26272	26932	27971	28382	28288	28533	28286	28020	27870	30337	27636	25764	26045	26686	27004	26671	26665	27300	27053	27306	27890	27017
2.844444	24761	25725	26943	28080	28671	28694	28873	28651	28499	28290	27528	28002	25014	26317	26485	27960	28498	27937	29487	29456	28899	28708	27634	28449	25650	26617	26352	28567	28043	28600	28301	28751	28051	28230	27336	28306	25551	26367	26882	26687	27688	28294	28384	28331	27797	28122	27734	27574	25274	26164	41933	41673	27787	28529	28850	28528	28239	39149	27856	29572	25981	26457	26075	27036	28175	28232	28418	28253	28237	28130	28601	28603	25057	25443	26097	26873	27970	27923	28398	28168	27957	28216	27753	28806	27583	25800	26484	26118	27158	26703	26991	27563	27498	27133	27568	27547
2.866667	24773	25757	26653	27743	28584	28141	28595	28521	27845	28368	27831	28546	24830	26788	26819	27907	28570	28147	28734	29277	28420	28011	28013	28198	25635	26478	26403	28661	28216	28502	28589	28782	28440	27892	27936	28138	25764	26288	27027	26779	27822	28251	28382	28223	27767	27823	27697	27352	25373	26459	42259	42597	27842	28893	28611	28362	28745	34501	27864	29362	25763	26199	26351	27057	27894	28247	28480	28387	28109	28046	29184	28293	25061	25951	26473	27404	27923	28275	28482	28143	28212	28308	27755	29302	27998	26047	25478	26579	27374	26882	26983	27130	27229	27298	27508	26985
2.888889	24895	25766	26685	28043	28178	28216	28745	28368	28397	28051	27445	28452	24649	26391	26913	28066	28797	28961	28976	29087	28686	27776	27603	28750	25764	26641	26679	28492	28300	28378	28839	28632	28281	27985	28073	27851	25357	26301	26864	26720	27188	28336	28272	28238	28311	27942	27625	27580	25501	25829	42175	42551	27732	28773	28396	28043	28472	35105	27916	29376	25725	26280	26126	27359	27913	28794	28274	28470	28349	28157	28539	28272	25023	25747	26037	26939	27789	27987	28597	28476	28293	28115	27822	30042	27353	25693	25917	26480	27315	26705	27029	27624	27418	27425	27704	27104
