Time	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11
0.555556	13311	14949	14722	15153	14919	15596	12705	13441	13815	13532	13989	13047	11383	11633	12184	11791	13561	12270	13744	11354	11260	12886	11679	12255	9450	11639	10505	10423	10378	10918	10107	10514	10927	10240	9847	11264	9081	9423	9546	9473	9462	8920	9073	8909	8943	9209	9017	9176	8850	8945	8341	8360	8169	8702	8981	8942	8936	8979	9021	8884
0.611111	13274	14895	15052	15217	14935	15623	12901	13480	13938	13580	14158	13155	11453	11652	12255	11771	13588	12238	13636	11371	11237	12974	11551	12120	9496	11524	10608	10444	10392	10950	10030	10576	10843	10351	9865	11391	9109	9322	9430	9494	9587	8993	9111	8881	9078	9156	8948	9076	8930	8824	8404	8449	8342	8727	9035	9067	8900	8979	9068	8872
0.666667	13376	15105	14961	15210	15032	15891	12994	13551	14029	13675	14271	13144	11443	11634	12298	11880	13461	12347	13694	11471	11425	13070	11616	12115	9495	11700	10665	10659	10425	10893	10054	10460	11062	10360	9930	11373	9112	9308	9571	9540	9528	9026	9086	8903	9068	9152	9058	8998	8809	8856	8546	8495	8307	8669	8987	9029	8911	9029	8901	9074
0.722222	13599	15108	15013	15335	15206	15810	12813	13451	13906	13823	14240	13195	11474	11674	12221	11877	13538	12392	13587	11560	11369	12972	11708	12240	9512	11566	10537	10612	10453	10950	10017	10564	10844	10350	9886	11347	9232	9357	9617	9536	9705	8950	9063	8950	8953	9250	9024	9157	8892	8947	8462	8479	8302	8697	8941	8995	8919	9053	9086	9019
0.777778	13637	15182	15141	15396	15177	15794	12890	13516	14008	13689	14217	13159	11524	11653	12204	11903	13498	12458	13650	11516	11297	12902	11613	12043	9541	11546	10517	10587	10406	10889	10176	10546	10885	10416	9854	11345	9077	9347	9557	9603	9452	9032	9024	8791	9052	9267	8945	9228	8856	8990	8470	8546	8281	8678	8950	8989	9005	9070	9159	9031
0.833333	13489	15218	14958	15344	15214	15915	12976	13553	14104	13721	14278	13235	11638	11871	12334	11977	13598	12444	13650	11466	11367	13154	11803	12251	9524	11580	10662	10478	10568	11026	10070	10542	10751	10351	9951	11404	9201	9421	9521	9648	9659	9034	9016	8798	9083	9187	8985	9132	8883	8989	8507	8390	8324	8650	8977	9025	9090	8881	8990	9022
0.888889	13796	15183	15197	15520	15287	16204	12779	13785	13944	13672	14212	13294	11499	11594	12305	11988	13503	12562	13725	11672	11290	12910	11724	12337	9401	11725	10711	10543	10631	11011	10118	10431	10805	10258	9889	11326	9160	9385	9475	9440	9681	9024	9128	8829	9001	9259	8892	9127	8912	8933	8525	8426	8268	8659	8977	9030	9127	8996	9063	8989
0.944444	13829	15312	15279	15459	15238	16166	12822	13724	14086	13770	14179	13297	11630	11828	12272	11959	13556	12539	13598	11570	11333	12931	11808	12314	9456	11744	10689	10576	10510	11007	10162	10544	10889	10278	9923	11391	9065	9362	9740	9686	9639	9048	9058	8772	9028	9265	9017	9174	8845	8925	8603	8483	8219	8789	8955	9044	8903	8955	9140	9052
1.000000	13727	15389	15237	15483	15289	16146	12721	13725	14085	13946	14220	13330	11643	11727	12412	11899	13587	12543	13597	11768	11405	12917	11723	12305	9350	11662	10528	10693	10652	11000	10117	10616	10844	10350	9809	11354	9209	9368	9512	9500	9606	9091	9055	8870	9066	9032	9055	9050	8912	9000	8532	8452	8250	8651	9101	8968	8964	9092	9042	9006
1.055556	13925	15426	15378	15539	15493	16327	12969	13817	14189	13787	14286	13418	11566	11640	12481	11991	13528	12689	13732	11616	11399	12935	11640	12376	9392	11661	10591	10602	10616	11098	10144	10556	10987	10410	9889	11302	9156	9432	9591	9526	9654	8986	8851	8940	9129	9270	9062	9057	8770	9076	8499	8432	8238	8726	8906	8901	8872	8980	9061	9050
1.111111	13897	15462	15458	15331	15491	16056	12952	13736	14225	13875	14373	13359	11549	11785	12391	12079	13709	12529	13741	11688	11458	12845	11678	12564	9550	11624	10708	10614	10727	11046	10150	10505	10894	10340	9843	11483	9224	9393	9582	9508	9612	9151	8973	8781	9103	9228	9089	9097	8887	9007	8498	8563	8297	8661	8951	8926	9010	9001	9089	9062
1.166667	13905	15299	15419	15465	15438	16217	13078	13765	14200	13720	14321	13423	11618	11623	12424	12022	13582	12586	13796	11807	11592	12916	11643	12465	9439	11647	10606	10590	10688	11032	10220	10615	10917	10223	9912	11497	9200	9381	9551	9513	9608	8984	9047	8900	9011	9233	8951	9062	8894	9059	8514	8541	8320	8775	9027	9031	9079	8924	9073	9002
1.222222	13922	15324	15260	15558	15596	16198	13018	13760	14223	13971	14492	13340	11480	11695	12376	12063	13527	12586	13743	11603	11444	12960	11679	12419	9297	11832	10678	10529	10766	10982	10194	10559	10943	10354	9918	11392	9194	9489	9670	9453	9499	8965	9004	8891	8976	9129	8906	9046	8890	9111	8559	8447	8346	8703	9021	9074	9134	8937	9084	8990
1.277778	13946	15422	15440	15672	15328	16108	13168	13963	14293	14018	14366	13365	11576	11831	12424	12184	13754	12578	13760	11672	11534	12998	11782	12407	9473	11758	10589	10613	10547	11082	10190	10665	10979	10421	9849	11424	9216	9577	9662	9477	9609	8945	8955	8878	9080	9094	8902	9024	8788	9096	8745	8474	8251	8595	8963	9108	9105	9004	9063	9125
1.333333	13967	15396	15464	15669	15535	16441	13132	13978	14235	13977	14456	13467	11628	11828	12435	12234	13656	12687	13764	11707	11473	12951	11763	12336	9498	11638	10519	10663	10616	11132	10152	10401	10945	10233	9940	11320	9188	9327	9565	9516	9638	8954	8918	8874	9050	9140	9033	9049	8712	9058	8623	8507	8272	8671	9067	9019	9053	9009	9130	9072
1.388889	13833	15344	15487	15680	15452	16331	13003	13899	14265	14078	14476	13554	11700	11962	12440	12193	13623	12634	13718	11782	11550	12855	11774	12334	9463	11795	10596	10639	10717	10945	10168	10595	10850	10294	9858	11399	9127	9382	9639	9568	9666	9012	9045	8952	9013	9069	8854	9080	8809	8957	8575	8585	8331	8690	9110	8945	9114	9120	9116	9031
1.444444	13884	15316	15368	15868	15564	16222	13029	13840	14342	13957	14415	13561	11512	11920	12546	12204	13575	12656	13662	11758	11584	12977	11609	12141	9355	11628	10709	10650	10713	10981	10209	10665	10949	10394	9844	11374	9142	9479	9711	9463	9696	8980	9019	8871	9131	9036	8865	9087	8859	8980	8567	8488	8429	8593	9053	8947	9160	8939	9013	8976
1.500000	14140	15408	15727	15624	15546	16344	13094	13887	14187	14084	14412	13558	11705	11915	12423	12114	13778	12685	13787	11777	11532	12957	11850	12362	9418	11654	10731	10558	10767	11032	10135	10460	10920	10353	9887	11427	9057	9395	9598	9466	9561	9005	8950	8858	9202	9217	8960	8961	8887	8994	8577	8512	8362	8639	9055	8939	9136	9022	9099	9102
1.555556	13940	15424	15545	15858	15536	16366	13178	13988	14228	14090	14584	13515	11646	11772	12533	12082	13701	12818	13738	11741	11512	12946	11868	12295	9432	11763	10664	10666	10698	10913	10159	10550	10985	10279	9819	11457	9065	9309	9675	9481	9532	8978	9003	8816	9297	9160	8793	9134	8766	9074	8568	8515	8273	8716	9159	8937	8987	8997	9231	9044
1.611111	13996	15517	15281	15797	15609	16517	13163	13899	14383	13868	14516	13470	11741	11880	12422	12054	13652	12743	13794	11724	11583	12925	11590	12315	9479	11713	10556	10769	10665	11268	10108	10581	10871	10304	9964	11396	9126	9372	9711	9540	9570	9020	8994	8843	9052	9123	8692	9064	8770	9184	8505	8525	8364	8661	8962	8953	9068	9002	8971	9057
1.666667	14029	15568	15581	15924	15570	16273	13274	13961	14244	13955	14381	13474	11629	11850	12532	12164	13601	12777	13772	11768	11587	13067	11902	12345	9395	11692	10556	10708	10586	11202	10155	10517	10924	10395	10033	11409	9073	9422	9503	9485	9489	8956	8998	8827	9008	9145	8819	9166	8906	9178	8421	8569	8120	8710	9110	9024	9178	9186	9214	9048
1.722222	13956	15472	15594	15869	15720	16249	13269	13984	14282	14066	14364	13423	11594	11893	12422	12259	13475	12729	13882	11653	11512	12962	11751	12326	9391	11585	10505	10754	10689	10998	10109	10643	10884	10278	9936	11472	9083	9299	9683	9577	9542	9074	9013	8950	8976	9127	8860	9086	8759	8952	8493	8623	8267	8641	8990	8983	9072	9020	9123	9114
1.777778	14109	15547	15543	15886	15556	16448	13293	13891	14407	14075	14385	13533	11648	11913	12490	12092	13606	12824	13654	11653	11557	12941	11914	12321	9457	11668	10568	10704	10664	11190	10096	10396	10888	10402	9860	11454	9085	9407	9596	9591	9495	8964	8998	8835	8985	9154	8846	8889	8820	9111	8511	8628	8262	8670	9070	8800	9067	9023	9034	8979
1.833333	13986	15489	15543	15770	15727	16361	13342	13873	14177	14062	14433	13563	11713	11776	12653	12011	13594	12754	13872	11829	11472	13136	11931	12358	9358	11620	10670	10416	10770	11066	10221	10588	10823	10263	9963	11499	9083	9246	9579	9483	9472	8910	8965	8940	8949	9035	8795	9002	8839	9077	8549	8610	8272	8624	9061	8856	9039	9011	9055	8999
1.888889	14133	15433	15597	16046	15658	16434	13241	13927	14141	13953	14643	13843	11625	11872	12413	12067	13646	12856	13785	11687	11544	13027	11816	12330	9395	11631	10570	10726	10724	10931	10248	10603	10858	10329	9848	11532	9170	9317	9394	9541	9473	9012	9007	8876	8837	9066	8837	8953	8793	9059	8532	8543	8288	8566	9044	8959	9174	9055	9107	9019
1.944444	14321	15583	15593	16017	15756	16554	13019	13957	14311	13930	14642	13551	11626	11870	12396	12137	13511	12789	13849	11810	11534	13086	11834	12318	9478	11612	10568	10726	10832	11072	10128	10501	10909	10224	9898	11452	9152	9391	9548	9576	9609	8930	8986	8786	8927	9145	8898	8916	8851	9076	8547	8528	8182	8628	9036	8964	9089	9167	9132	9065
2.000000	14009	15383	15760	15966	15800	16477	12870	13930	14297	14051	14619	13394	11622	11784	12416	12259	13562	12756	13787	11702	11471	13039	11649	12379	9462	11485	10650	10599	10672	10931	10182	10554	10886	10333	9825	11652	9109	9248	9568	9562	9465	8875	8899	8881	8873	9183	8833	9046	8844	9087	8647	8468	8334	8634	9070	8961	8990	9028	9026	8973
2.055556	14259	15645	15398	15976	15901	16555	12819	13814	14202	14191	14665	13518	11542	11899	12341	12083	13660	12864	13900	11663	11612	13133	11829	12423	9393	11531	10634	10635	10645	10968	10236	10534	10849	10304	9872	11359	9109	9292	9558	9530	9452	8901	8935	8753	8976	8963	8841	8948	8815	9134	8479	8639	8313	8625	9120	9020	9051	8979	9025	8983
2.111111	14265	15606	15569	15741	15839	16469	12756	13963	14263	14038	14701	13621	11688	11853	12510	11990	13577	12885	13783	11639	11513	12936	11776	12344	9365	11672	10687	10741	10713	11090	10285	10518	10889	10290	9770	11346	9106	9339	9583	9527	9508	8903	8932	8817	8980	9111	8753	8875	8808	9157	8561	8694	8305	8594	9013	8820	9067	8845	9167	9058
2.166667	14257	15747	15721	15998	15848	16516	12925	13902	14343	14025	14828	13570	11735	11908	12516	12078	13657	12852	13874	11770	11509	12988	11723	12287	9331	11512	10499	10568	10769	11003	10148	10577	10892	10335	9929	11361	9028	9290	9472	9581	9521	8941	8883	8773	8989	9048	8991	8999	8794	9210	8639	8574	8236	8701	9086	8964	9108	9025	9042	8984
2.222222	14113	15773	15602	16103	15986	16250	12767	14016	14233	14016	14686	13455	11679	11921	12530	12201	13628	12697	13915	11572	11595	12952	11663	12306	9274	11623	10543	10654	10720	11027	10163	10484	10835	10282	9829	11379	9063	9382	9518	9531	9509	8926	8958	8865	8968	9053	8918	8843	8762	9164	8505	8515	8357	8620	9053	9089	9038	8967	9110	8981
2.277778	14122	15679	15946	16341	15942	16616	12928	14024	14388	14124	14701	13763	11626	11972	12563	12208	13618	12843	13697	11652	11511	12928	11734	12294	9460	11550	10703	10662	10789	11108	10119	10532	10743	10304	9816	11430	9099	9392	9602	9544	9534	8996	8923	8936	8998	9175	8863	8940	8791	9164	8563	8600	8220	8658	9038	8909	8888	8933	9068	9074
2.333333	14132	15652	15936	16007	15754	16607	12848	14010	14278	14168	14743	13353	11661	11759	12546	12184	13550	12631	13994	11824	11565	13136	11782	12250	9539	11591	10565	10645	10712	10999	10217	10518	10792	10283	9724	11311	9122	9319	9544	9522	9528	8984	9031	8778	9012	9005	8893	8916	8759	9179	8582	8566	8279	8577	8955	8880	8888	9108	9040	9033
2.388889	14237	15713	15663	16224	15809	16718	12820	14074	14185	14157	14680	13607	11670	11928	12431	12263	13669	12851	13999	11612	11570	12954	11757	12389	9392	11693	10542	10705	10735	10937	10233	10530	10889	10320	9852	11422	9088	9345	9609	9608	9656	8827	8804	8836	8871	9042	8737	8937	8736	9114	8522	8638	8353	8591	9083	8926	8943	9031	9136	9057
2.444444	14327	15911	15765	16328	15809	16674	12802	13843	14271	14039	14771	13634	11558	11934	12411	12169	13638	12871	13847	11860	11459	13125	11679	12218	9392	11554	10583	10720	10574	11087	10241	10512	10751	10344	9681	11346	9085	9381	9487	9698	9375	8792	8896	8663	8879	9038	8815	8816	8857	9298	8527	8509	8344	8654	9071	8968	8999	9006	9053	8972
2.500000	14233	15732	15630	16050	15840	16618	12665	13898	14237	14169	14534	13564	11381	11932	12444	12098	13635	12842	14034	11800	11566	12988	11786	12469	9519	11596	10600	10572	10651	10995	10145	10460	10822	10197	9880	11497	9035	9541	9564	9552	9499	8968	8939	8744	9024	9077	8837	8937	8685	8896	8544	8529	8370	8596	8910	8922	8951	8975	8951	8980
2.555556	14144	15863	15826	16258	15758	16734	12695	14101	14269	14099	14709	13586	11601	11875	12465	12054	13603	12827	13952	11824	11415	12803	11680	12344	9400	11665	10724	10501	10679	10958	10153	10577	10798	10192	9857	11500	9065	9467	9425	9537	9484	8861	8939	8780	8971	9073	8977	8794	8677	9243	8508	8578	8312	8627	8983	8872	9007	8895	9068	8965
2.611111	14238	15668	15801	16077	16121	16591	12678	13993	14206	14108	14925	13722	11704	11773	12445	12073	13601	12749	14022	11675	11617	12965	11617	12353	9449	11691	10648	10605	10620	11054	10147	10423	10801	10214	9802	11302	9048	9371	9462	9599	9549	8781	9054	8744	9019	9069	8659	8950	8725	9059	8530	8517	8347	8621	8932	8944	8975	8678	9044	9033
2.666667	14390	15717	15909	16374	15951	16650	12635	13928	14226	14230	14978	13580	11608	11922	12446	12109	13560	12855	14087	11702	11488	13004	11694	12250	9478	11548	10553	10508	10580	10958	10150	10499	10943	10250	9852	11415	9082	9422	9590	9482	9467	8722	8972	8715	9016	9082	8806	8877	8767	9087	8522	8475	8459	8644	8947	8934	8898	8882	9053	8943
2.722222	14262	15791	15726	16036	16053	16808	12654	13928	14324	14128	14651	13699	11692	11937	12500	12367	13572	12835	14011	11625	11658	13076	11780	12293	9351	11540	10506	10645	10643	10962	10195	10489	10819	10092	9884	11426	9115	9474	9515	9500	9530	8822	9046	8681	8935	9070	8813	8935	8812	9047	8501	8466	8225	8615	9072	8915	8928	8795	9125	8832
2.777778	14205	15933	15934	16256	15869	16616	12455	13895	14205	14181	14404	13760	11657	11884	12499	12134	13732	12879	14194	11570	11686	13071	11723	12268	9508	11713	10533	10672	10603	11010	10092	10417	10903	10308	9725	11393	9092	9370	9638	9637	9445	8812	8884	8746	8911	9017	8786	9017	8756	9134	8548	8626	8347	8600	8960	8971	8871	8878	9059	8842
2.833333	14386	15974	16009	16119	16051	16784	12351	14079	14330	14175	14516	13465	11583	11989	12534	12131	13722	12754	14068	11834	11670	13222	11557	12278	9337	11594	10609	10674	10751	11009	10046	10517	10973	10274	9735	11412	9067	9468	9493	9607	9448	8828	8927	8751	8956	9117	8845	8894	8842	9102	8430	8530	8355	8588	8960	8868	8682	8706	9044	8790
2.888889	14421	15819	15997	16083	16044	16772	12294	13864	14463	14093	14469	13533	11626	11970	12533	12162	13415	12802	14080	11758	11736	13290	11757	12302	9471	11706	10626	10682	10618	10978	10254	10555	10979	10068	9778	11363	8977	9412	9459	9585	9530	8832	8916	9016	8933	9075	8786	8949	8831	9038	8497	8512	8370	8573	8965	8971	8906	8858	9078	8915
2.944444	14494	15759	15950	16269	15934	16986	12255	13942	14388	14064	14713	13646	11588	11776	12384	12128	13361	12757	14126	11554	11607	13227	11688	12350	9457	11542	10644	10545	10651	10972	10166	10455	10921	10200	9688	11364	9077	9361	9521	9567	9490	8772	8857	8915	8895	9045	8977	8876	8755	9170	8518	8550	8361	8677	9068	8957	8774	8900	9132	8886
3.000000	14453	15870	15939	16252	16083	17043	12256	13904	14261	14186	14799	13571	11643	11810	12505	12306	13577	12721	14080	11590	11416	13196	11847	12404	9515	11676	10673	10573	10737	10968	10117	10578	10809	10162	9851	11512	9208	9492	9575	9590	9511	8810	8868	9027	8937	9014	8910	8796	8762	8975	8515	8462	8334	8593	9071	8883	8978	9024	9060	8841
3.055556	14580	15809	16163	16190	16204	16794	12104	13868	14513	14115	14706	13529	11752	11795	12679	12253	13515	12696	14073	11678	11556	13095	11773	12558	9470	11617	10570	10531	10588	10887	10224	10550	10815	10174	9725	11350	9010	9394	9540	9649	9411	8807	8938	8753	8944	9032	8877	8787	8850	9046	8545	8479	8275	8519	9053	9000	8864	9050	8957	8842
3.111111	14473	15866	16195	16364	16146	16933	12263	13997	14463	13980	14879	13581	11665	12044	12909	12264	13603	12633	14233	11699	11424	13189	11751	12212	9339	11616	10616	10564	10612	10953	10019	10632	10976	10220	9806	11310	9025	9378	9504	9405	9389	8781	8924	8898	8843	9035	8785	8799	8814	9091	8555	8542	8420	8503	8941	8998	8885	8923	9169	8808
3.166667	14566	16024	16183	16455	16005	16815	12191	14291	14571	14198	14616	13602	11667	11809	12669	12073	13491	12730	14084	11656	11614	13054	11656	12384	9356	11691	10608	10518	10538	10930	10034	10557	10853	10207	9733	11247	9151	9509	9525	9496	9455	8821	8833	8747	8879	9055	8790	8867	8720	9026	8534	8514	8447	8550	9073	8947	8889	8878	9066	8869
3.222222	14537	15827	16052	16278	16121	16919	12283	14428	14539	14498	14633	13599	11604	11908	12420	12112	13687	12740	14036	11567	11621	13044	11646	12261	9399	11672	10515	10741	10460	10942	10073	10520	10668	10114	9615	11402	9094	9414	9480	9330	9431	8790	8841	8723	8789	9003	8910	8796	8814	9084	8561	8670	8271	8602	8961	8962	8939	9067	9098	8896
3.277778	14499	16015	16121	16443	16021	16868	12313	14158	14506	14574	14604	13752	11651	11977	12681	12220	13694	12801	14142	11672	11753	13057	11710	12249	9414	11684	10470	10616	10582	10992	10139	10602	10841	10204	9742	11301	9145	9336	9598	9238	9523	8783	8904	8752	8901	9044	8871	8953	8815	9081	8500	8574	8344	8554	8930	9034	9023	8937	8942	8821
3.333333	14425	16105	16017	16157	15966	16944	12299	14173	14456	14341	14670	13730	11558	11820	12566	12054	13538	12775	14158	11566	11548	13124	11842	12381	9355	11550	10564	10671	10496	10900	10108	10568	10811	10308	9792	11319	8966	9431	9451	9456	9467	8835	8965	8721	9001	8983	8799	8928	8842	9053	8583	8550	8208	8474	9052	8977	8764	8925	8925	8863
3.388889	14469	16112	16278	16454	16090	17028	12290	14289	14494	14323	14776	13541	11888	11961	12466	12169	13542	12746	14211	11855	11462	12897	11670	12323	9290	11638	10574	10524	10488	10977	10038	10477	10833	10358	9713	11418	9145	9435	9373	9494	9435	8824	8930	8741	8875	9084	8868	8779	8760	9041	8405	8447	8273	8533	8940	8974	8966	8854	8982	8804
3.444444	14476	16195	16155	16343	15944	17071	12230	14342	14538	14399	14824	14011	11844	12045	12587	12209	13693	12628	14134	11601	11643	12847	11639	12256	9413	11616	10681	10692	10551	10905	10206	10618	10939	10332	9734	11281	9066	9475	9547	9452	9379	8751	8863	8823	8892	8996	8837	8840	8833	9010	8569	8594	8361	8522	8843	8933	8691	8842	8885	8904
3.500000	14417	16093	16305	16410	16201	17034	12267	14062	14613	14318	14783	13890	11834	11897	12419	12471	13640	12646	14070	11723	11507	13000	11654	12370	9366	11585	10662	10454	10536	10886	10084	10419	10878	10323	9760	11296	9147	9425	9464	9445	9457	8876	8982	8637	8867	8984	8914	8856	8805	9065	8489	8470	8261	8598	9043	8861	8937	9020	8936	8775
3.555556	14458	16122	16203	16638	16109	17043	12164	14254	14604	14396	14693	13946	11941	11928	12473	12628	13500	12818	14095	11614	11592	12989	11673	12310	9359	11588	10462	10649	10469	10846	10100	10512	10770	10229	9711	11377	9062	9315	9482	9420	9400	8680	8858	8656	8805	8953	8900	8779	8706	8997	8347	8463	8303	8649	8798	9014	8816	8808	8971	8835
3.611111	14741	16250	16207	16549	16131	16963	11962	14241	14552	14456	14728	13742	11685	11844	12475	12514	13596	12841	14088	11647	11480	12905	11672	12307	9390	11650	10581	10518	10530	10966	10137	10463	10822	10342	9723	11285	9108	9419	9459	9422	9335	8752	8839	8625	8806	8951	8770	8933	8772	9018	8441	8447	8265	8678	8939	8916	8987	8852	9230	8872
3.666667	14579	16000	16386	16405	16235	16921	12202	14357	14666	14445	14760	13826	11660	11797	12449	12349	13298	12726	14048	11799	11620	13064	11744	12202	9399	11662	10674	10615	10613	10883	10164	10404	10783	10374	9779	11368	8956	9526	9408	9320	9433	8774	8834	8735	8915	9147	8912	8844	8782	9039	8546	8486	8203	8570	9113	8913	8920	8821	9096	8781
3.722222	14639	16341	16177	16552	16276	17015	12169	14266	14590	14517	14805	13824	11488	11987	12683	12140	13343	12888	14127	11602	11655	13026	11705	12065	9390	11643	10477	10603	10475	10864	10037	10460	10847	10324	9744	11428	9085	9307	9528	9403	9490	8757	8879	8652	8810	8998	8907	8832	8909	9181	8499	8609	8140	8492	8955	8996	8907	8777	9186	8809
3.777778	14725	16233	16393	16564	16231	16894	12370	14320	14715	14573	14960	13695	11594	11782	12437	12209	13418	12969	14048	11698	11515	12947	11618	12211	9311	11643	10660	10631	10587	11136	10026	10446	10808	10174	9580	11367	9103	9378	9528	9405	9316	8849	8822	8554	8856	9114	8923	8802	8845	9113	8487	8569	8306	8560	8911	8923	8924	8909	9080	8841
3.833333	14684	16329	16397	16609	16509	17133	12318	14345	14616	14373	14714	13757	11508	12140	12559	12276	13540	12989	14249	11566	11527	13011	11719	12309	9434	11549	10558	10537	10605	10923	10161	10443	10844	10267	9705	11349	9122	9366	9478	9486	9406	8866	8787	8683	8742	9133	8888	8929	8836	9156	8569	8525	8293	8508	8808	8924	8870	8829	9164	8821
3.888889	14643	16200	16296	16376	16283	17072	12357	14454	14654	14397	15097	13699	11616	12050	12619	12147	13419	12902	14133	11703	11498	12997	11674	12346	9324	11644	10674	10632	10410	10932	10150	10364	10740	10195	9656	11281	8976	9415	9449	9467	9441	8745	8934	8733	8787	9025	8759	8822	8827	9147	8577	8478	8271	8613	8880	8812	9027	8933	9005	8796
3.944444	14709	16280	16452	16456	16443	17085	12316	14367	14601	14449	14867	13820	11548	11835	12662	12451	13549	12640	14237	11777	11575	12991	11752	12145	9442	11690	10616	10570	10595	11015	9963	10451	10864	10265	9739	11238	9111	9423	9489	9442	9340	8684	8847	8767	8817	9093	8759	8872	8874	9192	8462	8392	8151	8598	8757	8905	8878	8882	9050	8885
4.000000	14731	16124	16242	16827	16258	17037	12242	14291	14834	14412	14925	13689	11513	12013	12529	12290	13362	12663	13986	11676	11512	12957	11732	12272	9318	11661	10509	10597	10504	10966	10104	10471	10800	10165	9784	11377	9089	9338	9422	9338	9376	8822	9005	8761	8842	9079	8826	8788	8800	9056	8529	8433	8250	8585	8816	8829	8881	8854	8999	8807
