Time	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11
0.722222	12574	21074	15466	22007	17801	17196	12575	13437	14260	13842	15109	13556	10757	13068	12373	12280	12639	12794	10681	11502	11498	12196	12102	12905	9655	11529	10855	10325	10634	10782	9444	9562	9526	10461	9635	9331	9000	9205	9057	9087	9113	9523	9209	9395	9041	9423	9155	9175	8805	9087	8591	9076	9134	9137	8476	8324	8358	8620	9771	9402
0.777778	12784	20903	15681	22115	17891	17206	12744	13421	14328	13793	15167	13639	10741	13037	12354	12330	12694	12776	10807	11453	11566	12272	12018	12835	9785	11613	10757	10324	10573	10846	9312	9663	9527	10417	9560	9232	8921	9143	9220	9009	9056	9669	9306	9071	8999	9459	9315	9070	8769	8987	8717	9083	8924	9237	8377	8335	8469	8821	9577	9381
0.833333	12871	21164	15666	22163	18221	17339	12666	13502	14438	13927	15125	13788	10817	13207	12347	12449	12659	12833	10751	11634	11664	12283	12035	12965	9791	11464	10789	10239	10589	10814	9402	9677	9388	10364	9612	9286	8992	9230	9239	9098	9216	9611	9280	9039	8979	9513	9155	9128	8816	9105	8611	9087	9128	9269	8334	8330	8320	8737	9607	9441
0.888889	12901	21111	15529	22320	17764	17269	12783	13532	14412	13833	15061	13482	10856	13224	12475	12226	12736	12888	10876	11582	11664	12272	11802	13157	9645	11664	10746	10232	10625	10856	9513	9649	9408	10413	9615	9306	8960	9269	9249	9115	9145	9739	9320	9024	9114	9422	9215	8980	8853	9004	8718	9124	9059	9269	8367	8412	8428	8788	9724	9509
0.944444	13032	21210	15700	22267	17990	17145	12712	13610	14430	13820	15289	13846	10952	13136	12351	12288	12669	12939	10884	11624	11681	12488	11777	13067	9728	11566	10878	10382	10580	10907	9510	9704	9526	10306	9545	9424	8937	9077	9179	9078	9193	9788	9351	9023	9140	9524	9141	8944	8856	9092	8763	9103	9148	9340	8438	8229	8389	8706	9660	9428
1.000000	12886	21131	15848	22177	18161	17418	12870	13497	14519	13961	15258	13847	10867	13235	12382	12468	12669	12824	10809	11724	11572	12289	11850	13098	9709	11604	10793	10222	10650	10913	9482	9694	9492	10291	9534	9353	8910	9162	9174	9140	9126	9765	9309	9088	8960	9626	9153	8959	8960	9106	8600	9045	9130	9153	8597	8315	8354	8620	9753	9538
1.055556	12968	21165	15805	22053	17859	17439	12740	13624	14539	14008	15211	13832	10771	13257	12555	12355	12716	12815	10841	11664	11658	12325	12003	13056	9680	11631	10805	10280	10676	10987	9483	9649	9545	10401	9532	9246	8960	9152	9181	9210	9191	9608	9304	8826	8911	9368	9137	9076	8857	9174	8735	9024	8786	9239	8359	8259	8361	8748	9809	9384
1.111111	13072	21228	15728	22165	17963	17452	12940	13689	14692	13802	15240	14049	10561	13057	12505	12440	12715	12905	10878	11572	11643	12429	11880	13278	9788	11675	10833	10288	10739	10859	9356	9633	9417	10310	9696	9091	8927	9033	9101	9092	9216	9661	9177	8983	8961	9145	9260	8999	8836	9250	8644	8957	8985	9318	8449	8262	8365	8584	9579	9437
1.166667	12932	21347	15749	22224	18014	17214	12865	13653	14906	13815	15303	13781	10416	13081	12373	12491	12642	12828	10756	11709	11565	12244	11831	13255	9783	11686	10615	10382	10615	10889	9355	9650	9436	10370	9541	9043	8965	9097	9103	9192	9224	9687	9132	8985	8681	9274	9044	8986	8849	9119	8682	9084	8809	9138	8303	8269	8331	8642	9757	9380
1.222222	12985	21360	15555	22076	17982	17434	12843	13667	14895	14042	15260	13745	10329	13107	12555	12373	12788	12928	10846	11494	11562	12153	12018	12920	9761	11627	10822	10317	10601	11018	9371	9661	9542	10250	9531	9160	8977	9073	9244	9072	9194	9732	9265	8957	9053	9218	9158	9086	8781	9103	8545	8912	8867	9128	8432	8325	8312	8659	9565	9480
1.277778	13006	21179	15763	22121	17805	17386	13031	13553	14960	13929	15343	13861	10386	13193	12494	12415	12783	12972	10752	11708	11651	12351	11950	12854	9726	11522	10786	10369	10672	10911	9480	9678	9449	10303	9535	9126	9037	9111	9286	9197	9258	9698	9379	8939	8808	9317	9029	9064	8929	9105	8621	9070	8798	9161	8376	8300	8309	8517	9556	9401
1.333333	13112	21248	15763	22277	18016	17516	12964	13516	15041	13982	15260	13729	10476	13264	12551	12329	12632	12847	10838	11730	11583	12263	12082	12957	9908	11729	10801	10342	10727	10898	9273	9600	9437	10429	9738	9244	8950	8958	9197	9155	9305	9632	9216	8950	8826	9360	9194	9070	8959	9140	8561	9036	8718	9142	8432	8287	8293	8647	9451	9512
1.388889	13147	21326	15652	22276	18188	17502	12719	13741	15051	13969	15354	13694	10485	13238	12528	12436	12872	12967	10881	11772	11697	12338	11970	13016	9856	11641	10864	10298	10798	10804	9275	9593	9389	10330	9597	9232	9038	9021	9096	9186	9216	9573	9269	8956	8837	9283	9287	8969	8760	9069	8528	8918	8862	8877	8272	8192	8354	8647	9550	9640
1.444444	13148	21241	15699	22343	17989	17718	12681	13511	15098	13982	15356	13959	10397	13180	12507	12369	12916	12970	10763	11776	11686	12300	12122	13028	9741	11664	10951	10399	10631	10817	9315	9541	9425	10258	9522	9280	9069	9011	9080	9122	9161	9781	9328	8859	8872	9286	9209	9095	8814	9065	8505	8980	8898	9053	8288	8244	8266	8641	9524	9347
1.500000	13228	21285	15761	22150	18247	17514	12716	13621	15152	13972	15396	13701	10372	13063	12364	12508	12391	12878	10781	11736	11752	12143	12016	12898	9726	11654	10909	10487	10592	10988	9234	9680	9473	10350	9660	9298	9060	9024	9080	9168	8831	9639	9283	9025	8755	9168	9206	8931	8859	9149	8641	9036	8818	9009	8277	8324	8261	8619	9563	9560
1.555556	13233	21320	15993	22372	17753	17693	12799	13540	15005	14001	15285	13745	10388	13220	12683	12437	12471	12912	10640	11733	11835	12170	12099	13116	9625	11601	10811	10349	10701	10895	9290	9647	9425	10397	9551	9185	8965	9017	9055	9120	9027	9722	9176	8773	8928	9253	9235	9119	8815	9028	8565	8998	8820	9002	8350	8365	8261	8718	9617	9451
1.611111	13148	21354	15789	22265	18380	17666	12746	13707	15045	14093	15336	13711	10348	13085	12756	12467	12615	13020	10723	11622	11641	12091	12058	13038	9716	11676	10799	10437	10633	10841	9410	9625	9534	10294	9594	9266	9023	9142	9071	9121	8981	9667	9230	9063	8983	9242	9067	9031	8856	9163	8532	9128	8958	8962	8347	8265	8259	8628	9579	9584
1.666667	13377	21503	15965	22491	18259	17749	12854	13538	15159	14010	15563	13668	10471	13185	12907	12367	12533	12694	10705	11703	11426	12122	12025	12913	9761	11457	10932	10425	10481	10927	9358	9674	9452	10383	9607	9379	9089	9079	8952	9164	8992	9610	9246	9042	8933	9209	9213	9146	8616	9057	8623	9025	8817	8892	8382	8260	8351	8532	9592	9521
1.722222	13290	21437	16033	22497	18152	17499	12982	13720	15276	14179	15538	13768	10429	13021	12924	12621	12598	12926	10694	11781	11482	12318	12009	13115	9783	11262	10912	10397	10564	10893	9285	9754	9323	10426	9701	9224	9038	9081	9081	9096	9074	9761	9229	9031	9058	9336	9156	9090	8712	9028	8548	8974	8901	9043	8382	8276	8300	8574	9543	9349
1.777778	13356	21468	16133	22488	18242	17659	13018	13682	15418	14156	15511	13882	10520	13014	12788	12400	12532	12748	10651	11549	11462	11934	12108	13153	9699	11505	10827	10371	10488	10916	9158	9605	9463	10283	9593	9246	9022	9103	9066	9080	8924	9608	9048	9006	8964	9350	9074	8992	8828	8759	8535	8996	8939	9072	8378	8195	8391	8680	9667	9659
1.833333	13370	21494	16143	22492	18429	17544	13028	13487	15533	13923	15571	13833	10765	13053	12622	12729	12791	13132	10798	11621	11579	12116	12016	13106	9805	11434	10836	10520	10626	10965	9333	9692	9519	10351	9644	9307	8909	9202	8977	9046	9035	9620	9098	8901	9003	9246	8984	8991	8836	8787	8527	9050	9032	8969	8343	8225	8409	8660	9681	9421
1.888889	13093	21718	16173	22698	18450	17851	12969	13698	15500	13993	15544	13904	10758	13069	12523	12638	12786	13205	10691	11460	11344	12084	12192	13068	9829	11423	10805	10473	10611	10817	9262	9599	9322	10282	9663	9329	9011	9132	9081	9018	8911	9672	9107	8864	8877	9260	8881	9047	8951	8859	8623	8987	8832	8983	8386	8207	8318	8616	9531	9572
1.944444	13307	21495	16183	22604	18331	18153	12977	13679	15500	13958	15702	13674	10966	13102	12359	12619	12724	12852	10682	11546	11359	12290	12107	12973	9693	11302	10889	10536	10576	10966	9327	9545	9459	10246	9574	9313	9067	9145	8960	9072	8893	9616	9140	9026	8871	9270	8898	9074	8778	8834	8613	8883	8841	8999	8385	8413	8462	8643	9664	9382
2.000000	13482	21650	16276	22574	18435	17986	13120	13567	15577	14016	15650	13751	10905	13345	12504	12319	12740	12813	10722	11561	11487	12149	12123	13120	9742	11484	10933	10400	10727	10796	9293	9633	9472	10266	9663	9286	9051	9201	9168	8972	8899	9620	9164	9025	8790	9317	8924	9178	8805	8819	8563	8889	8842	8957	8317	8255	8244	8591	9560	9256
2.055556	13530	21579	16328	22845	18484	17990	13066	13772	15542	14022	15696	13760	10950	13235	12418	12362	12825	12856	10571	11585	11242	12195	12045	12928	9679	11488	10917	10398	10886	10971	9354	9601	9500	10283	9600	9252	8966	9103	9018	9057	8958	9568	9035	8926	8810	9257	8992	8971	8950	8911	8447	8841	8829	9009	8360	8270	8256	8757	9582	9410
2.111111	13286	21762	16301	22743	18543	18069	13176	13578	15579	14073	15458	13706	10936	13553	12475	12362	12772	13002	10426	11520	11238	12183	12154	13163	9631	11523	10921	10585	10771	10915	9294	9696	9360	10303	9623	9241	9041	9142	9019	9148	8921	9540	9142	8874	8957	9323	8910	9052	8824	8710	8650	8892	8773	9080	8364	8214	8297	8640	9691	9318
2.166667	13398	21764	16370	22684	18545	18154	13039	13815	15566	13954	15736	13903	10815	13584	12502	12413	12843	12877	10479	11527	11477	12146	12141	13169	9697	11540	10936	10532	10506	10866	9254	9629	9435	10110	9546	9206	9162	9135	9198	9084	8777	9582	9270	9021	8893	9257	8969	9171	8853	8756	8579	8926	8742	8832	8347	8309	8171	8416	9700	9476
2.222222	13330	21699	16547	22765	18776	18071	13219	13867	15664	14032	15516	13719	10958	13366	12544	12400	12665	12889	10573	11654	11393	12247	12096	13073	9627	11442	10989	10439	10561	10816	9309	9626	9459	10263	9580	9272	9004	9090	9119	9158	8939	9724	8967	9022	8971	9357	8822	9116	8775	8804	8651	8900	8795	8838	8332	8232	8231	8498	9380	9100
2.277778	13283	22071	16299	22954	18471	18288	12980	13924	15674	14053	15650	13698	10892	13122	12492	12468	12735	12775	10502	11670	11441	12393	12138	13143	9778	11409	10902	10378	10494	10780	9144	9597	9429	10319	9490	9323	8985	9168	9062	9153	8838	9599	8986	8818	8953	9269	8908	9083	8802	8925	8463	8941	8883	9003	8324	8269	8292	8433	9454	9051
2.333333	13300	22102	16551	22683	18654	18208	13166	13828	15640	14137	15605	13679	10851	13203	12476	12468	12744	12924	10417	11603	11451	12166	12143	13044	9721	11439	10886	10499	10536	10865	9277	9412	9429	10259	9464	9400	9039	9198	8989	9088	8811	9555	9014	9007	8877	9108	9068	8997	8697	8627	8501	8982	8793	9048	8328	8278	8123	8602	9311	9023
2.388889	13427	22105	16641	22903	19078	18190	13168	13749	15703	14208	15411	13784	10849	13308	12428	12387	12609	12930	10560	11556	11415	12001	12179	12977	9757	11394	11087	10590	10500	11009	9166	9392	9307	10326	9516	9373	9121	9058	9070	8920	8943	9677	9027	8965	8877	9237	8836	8986	8919	8849	8492	8935	8790	9093	8356	8322	8127	8423	9524	9141
2.444444	13426	21951	16573	23020	18755	18381	13116	13706	16017	14148	15714	13813	10823	13240	12491	12414	12728	12789	10386	11602	11257	12182	12105	12980	9613	11559	11052	10456	10442	10956	9160	9465	9285	10290	9380	9292	9047	9172	9176	8980	8913	9590	8920	8953	8972	9377	8888	8966	8724	8776	8413	8895	8869	8977	8326	8265	8140	8485	9250	8958
2.500000	13318	22041	16624	22687	18602	18158	13234	13877	15763	14273	15618	13734	10931	13341	12394	12417	12717	12692	10424	11656	11475	12055	12258	12871	9647	11469	10855	10478	10604	10647	9157	9446	9377	10120	9217	9274	9028	9080	9094	8940	8974	9574	9067	8892	8927	9181	8821	9056	8709	8779	8296	8825	8895	8920	8210	8236	8208	8441	9391	9039
2.555556	13511	22223	16495	22846	18668	18280	13160	13880	15904	14243	15482	13662	10951	13243	12518	12382	12805	12754	10519	11620	11274	12171	12145	12981	9543	11495	10789	10493	10582	10952	8994	9441	9357	10098	9440	9176	8911	9137	9097	9085	8860	9486	8922	8922	8848	9170	8868	8933	8737	8754	8402	8983	8844	9008	8322	8250	8198	8536	9512	9100
2.611111	13364	22041	16568	22892	18832	18360	13204	13895	15888	14107	15733	14109	10933	13215	12475	12369	12842	12874	10563	11551	11198	12008	12138	13038	9562	11374	10908	10362	10660	10815	9230	9459	9438	10304	9350	9241	9078	9168	9178	9035	8856	9448	9080	8855	8770	9219	8837	8834	8743	8747	8325	9026	8839	8984	8360	8268	8194	8470	9212	8938
2.666667	13565	22001	16633	23047	18665	18166	13158	13829	15956	14336	15698	13745	10794	13267	12619	12322	12790	12917	10475	11654	11115	12092	12074	13040	9444	11474	11041	10502	10628	10832	9055	9467	9423	10168	9373	9260	9065	9181	9102	8993	8935	9553	8900	8820	8800	9114	8732	9004	8732	8758	8506	9035	8829	9032	8431	8224	8180	8432	9383	9022
2.722222	13450	21947	16506	23085	18743	18611	13264	13871	15830	14224	15602	14152	10914	13364	12445	12394	12759	12976	10110	11560	11154	12053	12236	13051	9376	11419	10846	10411	10587	10869	9150	9478	9501	10157	9239	9376	8946	9025	9084	9060	9035	9472	8888	8887	8847	9206	8949	9044	8694	8748	8451	8915	8794	9016	8424	8268	8167	8453	9432	9003
2.777778	13466	22197	16724	22944	19175	18432	13323	13988	15811	14504	15575	13965	11186	13271	12534	12357	12835	12954	10162	11654	11385	12032	12249	13053	9405	11492	10915	10509	10459	10668	9088	9436	9263	10102	9272	9211	8967	9153	9142	9019	8914	9547	9057	8926	8795	9241	8833	8872	8721	8751	8425	8916	8859	8806	8155	8325	8085	8403	9396	8997
2.833333	13265	22280	16513	23134	19081	18472	13316	14027	15764	14459	15673	13841	10959	13130	12709	12314	12785	13127	10280	11673	11047	12169	12171	13130	9449	11381	10912	10505	10468	10814	9055	9443	9314	10282	9314	9358	9022	9127	9065	9067	8880	9612	9108	8906	8869	9156	8866	8983	8680	8860	8466	8876	8899	8954	8364	8287	8136	8386	9244	8990
2.888889	13420	22162	16690	23048	18943	18325	13265	14016	16018	14589	15705	14049	11003	13196	12535	12279	12837	13131	10085	11479	11331	12019	12190	12863	9600	11510	10891	10592	10483	10743	8937	9456	9411	10247	9297	9243	8968	9044	9124	8984	8857	9582	8885	8881	8857	9110	8823	9057	8676	8781	8445	8672	8772	8936	8398	8298	8125	8320	9399	8974
2.944444	13386	22042	16599	23062	19147	18570	13390	14160	15789	14601	15886	13890	10971	13212	12497	12433	12847	13093	10161	11628	11315	12125	11990	13028	9496	11543	11021	10566	10591	10707	9091	9469	9211	10233	9266	9271	9015	9146	9157	8885	8901	9539	9010	8840	8909	9141	8762	8910	8628	8756	8249	8758	8701	8897	8333	8292	8073	8288	9245	9000
3.000000	13600	22158	16768	23007	19100	18401	13312	14039	15890	14685	15591	13820	10951	13229	12481	12273	12825	13170	10241	11652	11390	12068	12109	12990	9463	11406	10976	10572	10586	10697	9088	9447	9296	10246	9228	9262	8996	9147	9111	8999	8748	9507	9046	8710	8768	9075	8748	9012	8648	8750	8395	8530	8817	8966	8216	8205	8142	8570	9306	8988
3.055556	13466	22015	16744	23167	19258	18653	13400	13963	16068	14495	15834	13884	11005	13371	12582	12397	12850	12927	10230	11670	11183	12178	12171	12972	9546	11445	11086	10371	10535	10799	8974	9437	9254	10279	9221	9287	9001	9118	8958	8997	8906	9605	8981	8765	8822	9227	8665	9061	8750	8808	8369	8645	8650	8894	8322	8304	8123	8363	9256	9009
3.111111	13577	22030	16894	23193	19210	18628	13237	14221	16061	14538	15700	13984	11065	13141	12627	12372	12941	13044	10039	11789	11328	12078	12155	13077	9654	11408	10963	10431	10620	10650	8983	9340	9460	10154	9312	9190	8996	9167	9014	8917	8904	9513	8939	8748	8848	9051	8875	8840	8685	8678	8434	8565	8676	8868	8407	8224	8143	8393	9288	8972
3.166667	13384	22136	16548	22999	19443	18606	13509	13941	16153	14738	15714	13849	11000	13374	12579	12441	12817	13128	10084	11653	11366	12131	12208	13041	9510	11453	10878	10506	10556	10736	9054	9464	9433	10216	9193	9346	9088	9172	9058	8888	8875	9494	9064	8879	8910	9104	8888	8908	8663	8762	8321	8588	8697	8965	8311	8139	8169	8498	9425	9028
3.222222	12884	22272	16772	23141	19579	18388	13442	14208	16107	14721	15723	14054	10816	13386	12659	12571	13026	13119	10260	11743	11440	11976	12221	13017	9594	11404	11031	10545	10566	10734	9014	9487	9331	10134	9339	9227	8985	9138	9111	8895	8952	9404	9074	8828	8770	9198	8713	8996	8646	8726	8324	8693	8656	8862	8311	8059	8091	8326	9230	8997
3.277778	13165	22274	16983	23082	19727	18925	13476	14197	16165	14802	15812	13807	11065	13493	12439	12413	12957	13204	10193	11657	11405	11938	12238	12978	9574	11469	10913	10468	10620	10720	9050	9443	9214	10191	9272	9369	9039	9082	9040	8931	8808	9594	9037	8880	8741	9233	8705	8908	8718	8688	8464	8660	8755	8941	8262	8192	8121	8288	9335	8898
3.333333	13876	22310	17040	23425	19622	18660	13498	14083	16381	14769	15662	13944	11004	13466	12753	12431	12939	13263	10236	11682	11150	12338	12219	12986	9496	11412	10865	10489	10559	10874	8924	9500	9312	10160	9391	9323	9045	9094	9021	9062	8967	9483	8988	8861	8848	9123	8672	8807	8570	8825	8480	8654	8763	8948	8311	8217	8209	8320	9498	8912
3.388889	12451	22202	17146	23351	19388	18917	13558	14243	16350	14801	15714	14074	10934	13583	12686	12510	12799	13125	10184	11765	11220	12006	12176	13139	9407	11521	11031	10491	10578	10770	9039	9424	9209	10178	9319	9179	9024	9172	9138	8988	8796	9571	8969	8923	8871	9209	8830	8878	8713	8564	8368	8740	8797	8916	8325	8185	8126	8478	9350	8942
3.444444	12890	22168	17340	23242	19705	19008	13458	14213	16297	14920	15795	14138	10931	13449	12638	12415	13147	13176	10107	11809	11456	12128	12215	12852	9404	11365	11017	10573	10604	10703	8992	9354	9187	10160	9344	9226	8983	9181	9175	9057	8984	9610	8919	8919	8831	9222	8746	8950	8535	8745	8376	8640	8846	9007	8333	8154	8064	8453	9317	8975
3.500000	12960	22544	17133	23474	19602	18899	13372	14268	16222	14770	15687	14222	10958	13507	12467	12492	13124	13074	10325	11816	11101	12054	12209	13115	9446	11576	11013	10523	10547	10762	9017	9434	9080	10120	9466	9332	8952	9063	9126	8964	8793	9498	9033	8986	8830	9256	8736	8987	8669	8797	8383	8606	8752	9034	8325	8225	8217	8340	9279	9085
3.555556	12810	22557	17281	23472	19583	19172	13499	14239	16313	14871	15678	14329	10969	13464	12555	12406	13004	13384	10186	11753	11517	12132	12301	13002	9446	11414	11078	10571	10669	10892	9009	9479	9332	10140	9306	9309	9067	9109	9095	8953	8971	9581	8904	8953	8915	9110	8842	9013	8700	8761	8347	8593	8653	8842	8315	8210	8287	8445	9296	9139
3.611111	13049	22483	17289	23303	19788	18885	13648	14254	16470	15001	15886	14186	10889	13686	12731	12554	13055	13289	10165	11696	11286	12096	12254	13190	9458	11386	10984	10653	10655	10685	8899	9548	9406	10195	9247	9227	9027	9158	9079	8976	8892	9425	8916	8730	8887	9172	8744	8963	8697	8657	8283	8568	8708	8925	8330	8272	8117	8398	9329	8971
3.666667	13006	22428	17597	23425	19973	19120	13554	14157	16347	14784	15783	14200	10846	13534	12601	12504	13001	13271	10179	11780	11211	12069	12260	12989	9556	11451	10968	10509	10631	10632	9006	9449	9267	10197	9177	9277	8869	9096	9139	8956	8799	9476	8993	8828	8810	9188	8726	8997	8646	8734	8346	8530	8750	8931	8338	8299	8128	8488	9294	9017
3.722222	13044	22839	17543	23523	19804	19060	13454	14237	16457	14829	15829	14262	11161	13538	12787	12523	13059	13254	10154	11764	11210	12109	12405	13043	9497	11534	11002	10482	10778	10654	9041	9514	9220	10145	9336	9289	9052	9093	9134	8986	8909	9473	8919	8807	8856	9241	8739	8974	8719	8733	8439	8727	8774	8763	8354	8203	8287	8330	9464	8929
3.777778	13091	22772	17614	23605	19551	19323	13633	14310	16640	14907	16146	14189	10962	13411	12645	12454	13101	13254	10227	11877	11262	12104	12032	13202	9457	11561	11023	10469	10650	10738	8912	9424	9328	10139	9283	9197	9087	9120	8987	8989	9019	9512	8926	8903	8889	9055	8816	9010	8666	8772	8439	8642	8791	8950	8284	8191	8125	8334	9269	8976
3.833333	13149	22923	17741	23743	20072	19331	13701	14289	16390	14952	16001	14168	10786	13392	12798	12617	13107	13446	10163	11872	11416	12152	12285	13111	9459	11540	11058	10504	10698	10493	8992	9431	9185	10299	9249	9241	9037	9169	9048	8968	8748	9535	8980	8799	8922	9111	8629	9063	8716	8832	8422	8703	8745	8904	8289	8248	8167	8345	9358	8971
3.888889	13162	23204	17837	23459	20100	19475	13665	14263	16418	15097	16078	14133	11063	13755	12672	12541	13051	13377	10136	11783	11585	12184	12280	13161	9309	11452	11113	10550	10556	10831	9044	9472	9142	10188	9221	9238	9142	9123	9117	8883	8893	9559	8988	8840	8855	9240	8835	8951	8722	8843	8250	8578	8596	8912	8338	8173	8176	8447	9286	9013
3.944444	13038	23251	17694	23839	19873	19331	13649	14337	16357	15059	16112	14340	10864	13552	12849	12742	13330	13427	10167	11760	11414	11970	12291	13158	9441	11492	11079	10479	10634	10723	8914	9473	9093	10181	9383	9271	9025	9270	9026	8927	8654	9512	8967	8785	8977	9116	8787	8995	8584	8711	8475	8607	8643	8851	8372	8145	8043	8384	9194	9020
4.000000	13122	23121	17687	23803	19998	19354	13648	14495	16292	14934	16006	14642	10988	13559	12816	12627	13236	13395	10179	11837	11270	12279	12394	13016	9375	11429	11041	10576	10623	10720	8919	9413	9246	10199	9326	9286	9018	9199	9072	8838	8838	9593	8987	8796	8946	9106	8922	8913	8611	8746	8402	8731	8495	8752	8325	8083	8053	8304	9309	9031
